IE_NAME;IE_CODE;CV_PRICE_1;CV_CURRENCY_1
Panasonic KX-TGH212RUB;8646;;
Panasonic KX-TGH222RUB;8647;;
Panasonic KX-TGH220RU;8648;;
Icom IC-F5013H;icom-ic-f5013h;;
Icom IC-F5026H;icom-ic-f5026h;;
Icom IC-F6013H;icom-ic-f6013h;;
Icom IC-F6023H;icom-ic-f6023h;;
Icom IC-F5062D #93;8653;;
Icom IC-F5062D #94;8654;;
Icom IC-F5122D #21;8655;;
Icom IC-F6062D #83;8656;;
Icom IC-F6062D #84;8657;;
Icom IC-F6122D #21;8658;;
Icom IC-FR5000 #33;8659;;
Icom IC-FR5100;8660;;
Icom IC-FR6000 #33;8661;;
Icom IC-FR5100 #34;8662;;
Icom IC-FR5100H;8663;;
Icom IC-FR6100;8664;;
Icom IC-FR6100 #34;8665;;
Icom IC-FR6100H;8666;;
Icom UR-FR5000 #73;8667;;
Icom UR-FR5100 # 72;8674;;
Icom UR-FR5100 #74;8675;;
Icom UR-FR6100 #74;8676;;
Icom UR-FR6100 #72;8677;;
Icom UR-FR6000 #73;8678;;
Icom UC-FR5000 #12;8679;;
SkypeMate USB-B2K;8681;;
Icom IC-F8101 #11;8682;;
Icom IC-F8101 #21;8683;;
Icom IC-PW1;8684;;
Hytera PD505 UHF;hytera-pd505lf;;
Hytera PD605;hytera-pd605g;;
Hytera PD605 G;hytera-pd605g-md;;
Hytera PD605 (MD);hytera-pd605-md;;
Hytera PD665;hytera-pd665;;
Hytera PD665 G;hytera-pd665g;;
Hytera PD665 G (MD);hytera-pd665g-md;;
Hytera PD665 (MD);hytera-pd665-md;;
Hytera PD685;hytera-pd685;;
Hytera PD685 G;hytera-pd685g;;
Hytera PD685 G (MD);hytera-pd685g-md;;
Hytera PD685 (MD);hytera-pd685-md;;
Alinco DR-135CBA;alinco-dr-135cba;;
Alinco DR-138;alinco-dr-138;;
Alinco DR-138S;alinco-dr-138s;;
Alinco DR-B185R;alinco-dr-b185r;;
Alinco DR-638;alinco-dr-638;;
Alinco DR-438;alinco-dr-438;;
Alinco DR-435FX;alinco-dr-435fx;;
Alinco DX-SR-08;alinco-dx-sr-08;;
Alinco DX-SR-09;alinco-dx-sr-09;;
Alinco DJ-A10;alinco-dj-a10;;
Alinco DJ-A11;alinco-dj-a11;;
Alinco DJ-A41;alinco-dj-a41;;
Alinco DJ-A40;alinco-dj-a40;;
Alinco DJ-A446;alinco-dj-a446;;
Alinco DJ-100;alinco-dj-100;;
Alinco DJ-500;alinco-dj-500;;
Alinco DJ-195 (body);alinco-dj-195-body;;
Alinco DJ-17R/TFH (body);alinco-dj-17r-tfh-body;;
Alinco DJ-V17L (body);alinco-dj-v17l-body;;
Alinco DJ-V47R (body);8725;;
Alinco DJ-496 (body);alinco-dj-496-body;;
OpenVox iCallDroid (1 FXO, 1 FXS);8741;;
OpenVox iCallDroid;8742;;
OpenVox iCallDroid spot;8743;;
OpenVox IX132;8744;;
OpenVox IX210;8745;;
Hytera DS-6500 #1;8751;;
Yeastar N824;8753;;
Hytera DS-6500 #2;8754;;
Vector HS-44C;8760;;
Vector HT-44-2;8761;;
Vector HT-44-3;8762;;
Satvision SVI-S112;8764;;
Satvision SVI-S122;8765;;
Satvision SVI-S322V;8770;;
Satvision SNI-S412VW;8771;;
Satvision SNI-B212;8772;;
Satvision SVI-D412;8773;;
Satvision SVI-D422;8774;;
Satvision SVI-D322V;8775;;
Satvision SNI-D311M;8776;;
Satvision SVC-D9;8781;;
Satvision SVC-D101;8782;;
Satvision SVC-D111;8783;;
Satvision SVC-D15;8784;;
Satvision SVC-D16;8785;;
Satvision SVC-D162;8786;;
Satvision SVC-D121;8787;;
Satvision SVC-D51V;8788;;
Satvision SVC-D56V;8789;;
Satvision SVC-D562V;8790;;
Satvision SVC-D58V;8791;;
Satvision SVC-D67V;8792;;
Satvision SVC-D68V;8793;;
Satvision SVC-D77;8794;;
Satvision SVC-D20;8795;;
Satvision SVC-D21;8796;;
Satvision SVC-D27;8797;;
Satvision SVC-D28;8798;;
Satvision SVC-D362V;8799;;
Satvision SVC-D37V;8800;;
Satvision SVC-D381V;8801;;
Satvision SVC-S121;8803;;
Satvision SVC-S171;8804;;
Satvision SVC-S181;8805;;
Satvision SVC-S40V;8806;;
Satvision SVC-S41V;8807;;
Satvision SVC-S47V;8808;;
Satvision SVC-S481V;8809;;
Satvision SVC-S77V;8810;;
Satvision SVC-S673V.PRO;8811;;
Satvision SVC-S571V;8812;;
Satvision SVC-F12;8814;;
Satvision SVR-8308 Light;8817;;
Satvision SVR-4425;8818;;
Satvision SVR-4425S;8819;;
Satvision SVR-8425;8820;;
Satvision SVR-6425;8821;;
Satvision SVN-414P;8822;;
Satvision SVN-814;8823;;
Satvision SNN-404 IP;8824;;
Satvision SVD-D412V;8825;;
Satvision SVD-B212;8826;;
Yaesu FT-991;8827;;
Yaesu FTM-400DR;8828;;
Yaesu FT-2900R;8829;;
Yaesu FT1D;8830;;
Yaesu FT-270R;8831;;
Yaesu FTA-750L;8832;;
Yaesu FTA-720;8833;;
Yaesu FTA-550 AA;8838;;
Yaesu FTA-310;8839;;
Midland 203;8972;;
Midland Alan 42;8973;;
Midland LXT-325;8974;;
Midland GXT-850;8975;;
Midland GXT-1000;8976;;
Midland G70XT;8977;;
Midland G9XT;8978;;
Midland G-21;8979;;
iRZ ATM3-485;8981;;
iRZ ATM3-232;8982;;
iRZ RU41;8983;;
iRZ RU41 (без антенны);8984;;
iRZ RU41w (без антенны);8985;;
iRZ RU41u (без антенны);8986;;
iRZ RU41c (без антенны);8987;;
iRZ RL41 (без антенны);8988;;
iRZ RL41I (без антенны);8989;;
iRZ RL41w (без антенны);8990;;
Motorola SLR 5500;motorola-slr-5500;;
Автомобильная Си-Би радиостанция MegaJet MJ-600;8997;;
MegaJet MJ-600 Turbo;8998;;
MegaJet MJ-600+ Turbo;8999;;
MegaJet MJ-600+;9002;;
MegaJet MJ-3031 M Turbo;9003;;
MegaJet MJ-3031 M;9004;;
MegaJet MJ-50;9005;;
MegaJet MJ-100;9006;;
MegaJet MJ-150;9007;;
MegaJet MJ-200;9008;;
MegaJet MJ-200+;9009;;
MegaJet MJ-333;9011;;
MegaJet MJ-333 Turbo;9012;;
MegaJet MJ-350;9013;;
MegaJet MJ-350 Turbo;9014;;
MegaJet MJ-450;9015;;
MegaJet MJ-500;9016;;
MegaJet MJ-550;9017;;
MegaJet MJ-555;9018;;
MegaJet MJ-555K;9019;;
MegaJet MJ-650;9020;;
MegaJet MJ-650 Turbo;9021;;
MegaJet MJ-850;9022;;
MegaJet CB-50 MAG 125;9031;;
MegaJet ML145 MAG 125;9032;;
MegaJet ML145 MAG 160;9033;;
MegaJet ML145-N MAG 125;9034;;
MegaJet T3-27 NE;9036;;
MegaJet T3-27 M6;9037;;
MegaJet T3-27 MAG 125;9038;;
MegaJet T3-27 MAG 90;9039;;
MegaJet T3-27 N MAG 90;9040;;
MegaJet T3-27 N MAG 125;9041;;
MegaJet T3-27 N NO SPRING;9042;;
MegaJet ML145-N MAG 160;9043;;
MegaJet OMEGA;9044;;
MegaJet OMEGA MAG-90;9045;;
MegaJet SUPER 9;9046;;
MegaJet SUPER 9-L;9047;;
Yosan Stealth 5;9049;;
Yosan Excalibur Turbo;9050;;
Yosan Excalibur;9051;;
Yosan Evolution;9052;;
iRZ TL 11;9054;;
iRZ Q2406B;9055;;
Cinterion MC52i;9057;;
АРГУТ А-25 NEW;argut-a-25-new;;
Аргут РК-301М Роуминг VHF;argut-rk-301m-rouming-vhf;;
Аргут А-74;argut-a-74;;
LG-ERICSSON SBG-1000.PKG;9066;;
LG-Ericsson LDP-7208D;9069;;
LG-Ericsson LDP-7224D;9070;;
LG-Ericsson LDP-7248DSS;9071;;
LG-Ericsson eMG80-BRIU2.STG;9072;;
LG-Ericsson GDC-500H;9073;;
Yealink SIP-T19 E2;yealink-sip-t19-e2;;
Yealink SIP-T19P E2;yealink-sip-t19p-e2;;
AJETRAYS AJ-435;9144;;
Yeastar TA100;9145;;
LG-ERICSSON WIT-400HE;9146;;
LG-Ericsson LIP-9002;lg-ericsson-lip-9002;;
LG-Ericsson LIP-9010;lg-ericsson-lip-9010;;
LG-Ericsson LIP-9020;lg-ericsson-lip-9020;;
LG-Ericsson LIP-9030;lg-ericsson-lip-9030;;
LG-Ericsson LIP-9040;lg-ericsson-lip-9040;;
LG-Ericsson LIP-9012DSS;9153;;
LG-Ericsson LIP-9024DSS;9154;;
LG-Ericsson LIP-9024LSS;9155;;
Yeastar TA200;9156;;
LG-Ericsson LIP-9000BTMU;9161;;
LG-Ericsson LIP-9002WMB;9162;;
LG-Ericsson LIP-9000WMB;9163;;
LG-Ericsson LIP-9024WMB;9164;;
Panasonic KX-NT560;panasonic-kx-nt560;;
Panasonic KX-NT553;panasonic-kx-nt553;;
Panasonic KX-NT556;panasonic-kx-nt556;;
Panasonic KX-NT543;panasonic-kx-nt543;;
Panasonic KX-NT546;panasonic-kx-nt546;;
Panasonic KX-NT511P;panasonic-kx-nt511p;;
Panasonic KX-HDV130RU;panasonic-kx-hdv130ru;;
Panasonic KX-TPA65;9212;;
Grandstream GVC3200;9218;;
Grandstream GXV-3615WP_HD;9219;;
Grandstream GXV-3610_HD;9220;;
Grandstream GXV-3610_FHD;9221;;
Grandstream GXV-3611IR_HD;9222;;
Grandstream GXV-3611_HD;9223;;
Grandstream GXV-3662_HD;9224;;
Grandstream GXV-3662_FHD;9225;;
Grandstream GXV-3651_FHD;9226;;
Grandstream GXV-3672 HD 36;9227;;
Grandstream GXV-3672_FHD_36 v2 (белая);9228;;
Grandstream GXV-3674VF_FHD;9230;;
Grandstream GXV-3674VF_HD;9231;;
Vertex Standard VZ-9;9283;;
Yealink SIP VP-T49G;9286;;
Yealink VC110-VCM60;9287;;
Yealink VC110-VCP40;9288;;
Snom D765;snom-d765;;
Yealink EXP20;9319;;
Vertex Standard EVX-Link;9321;;
Yeastar N1;9331;;
Hytera PD405 new;hytera-pd405;;
Hytera PD415;hytera-pd415;;
Hytera PD705 G;hytera-pd705g;;
Hytera PD755;hytera-pd755;;
Hytera PD755 G;hytera-pd755g;;
Hytera PD705 UL913 (MD);hytera-pd705-ul913;;
Hytera PD705 UL913 G (MD);hytera-pd705g-ul913;;
Hytera X1p UL913 G (MD);hytera-x1p-ul913;;
iRZ TU41-SMS;9341;;
Hytera TC-780;9343;;
Hytera MD655 G;9345;;
Hytera MD785 50W;hytera-md785-h;;
Motorola SL1600;motorola-sl1600;;
Радиал D1 AVIA;radial-d1-avia;;
Радиал AW0 VHF;9379;;
Optim-Apollo;optim-apollo;;
Optim-778;optim-778;;
Optim-380;9385;;
Optim-Pilgrim;optim-pilgrim;;
Радиал D2 VHF I;radial-d2-vhf-i;;
Optim-270;optim-270;;
Радиал DS2 VHF;radial-ds2-vhf;;
Optim mini CB;optim-mini-cb;;
Радиал A5 VHF;radial-a5-vhf;;
Optim 1С-100;9393;;
Optim CB EURO MAG;optim-cb-euro-mag;;
Optim mini MAG;9395;;
Optim CB-100 MAG;optim-cb-100-mag;;
Optim SN MAG;9397;;
Optim CB-27;optim-cb-27;;
Optim ML-145;9399;;
Optim ML-145 Strong;optim-ml-145-strong;;
Optim BIG;9401;;
Optim CB-50 DB MAG;optim-cb-50-db-mag;;
Optim CB-51 DB MAG;9403;;
Optim CB-82 MAG;optim-cb-82-mag;;
Optim CB T3 MAG;optim-cb-t3-mag;;
Optim CB T3-27 MAG;optim-cb-t3-27-mag;;
Optim CB BIG MAG;optim-cb-big-mag;;
АРГУТ А-36;9408;;
Optim CB-1000;optim-cb-1000;;
Optim CB-1100;optim-cb-1100;;
Optim CB-1200;optim-cb-1200;;
Радиал D2 UHF I;radial-d2-uhf-i;;
Optim CB Super-9;optim-cb-super-9;;
Optim CB-73;optim-cb-73;;
Optim CB-2001;optim-cb-2001;;
Optim UNION CB STAR;optim-union-cb-star;;
Optim CB-50 DB;9417;;
Optim CB-52 DB;9418;;
Optim CB-92;optim-cb-92;;
Optim CB-95;optim-cb-95;;
Optim CB T3-27;9421;;
Радиал DP1 VHF;9422;;
Optim CB T3;9423;;
Optim CB-9 Plus;optim-cb-9-plus;;
Optim SN SMALL;9425;;
Optim SN LONG;9426;;
Радиал A4-165;9427;;
Optim FM-1;9428;;
Optim FM-2;9429;;
Optim CB-FM;9430;;
Optim CB-70 DB;9431;;
Optim Base ONE;9432;;
Optim Base TWO;9433;;
Optim 1C-100, 1/4 VHF;9434;;
Optim 1C-100, 5/8 VHF;9435;;
Optim VHF-1;9437;;
Optim VHF-1 (PL);9438;;
Optim UHF-1;9439;;
Optim MG-150;9441;;
Optim VHF/UHF-1;9442;;
Optimcom ПН 24-12 3А;9443;;
PN-5 OPTIM;9444;;
PN-10 OPTIM;9445;;
PN-20 OPTIM;9446;;
PN-30 OPTIM;9448;;
RP-12/300;9449;;
RP-24/300;9450;;
RP-12/600;9451;;
RP-24/600;9452;;
RP-12/800;9453;;
RP-24/800;9454;;
PS-6;9455;;
PS-10;9458;;
PS-15;9459;;
PS-20;9460;;
PS-30;9461;;
DM-30;9462;;
Optim WT-555;9464;;
Optim WT-556;9465;;
Радиал DH2 VHF;radial-dh2-vhf;;
Optimcom BF-3000;9467;;
Optimcom BF-2000;9468;;
Радиал A5-433;9469;;
Радиал A7-433;9470;;
Vertex Standard EVX-531 (IS);9471;;
Vertex Standard EVX-539 (IS);9472;;
Vertex Standard VX-241;9478;;
Vertex Standard VX-264;9479;;
ГРИФОН G-44;grifon-g-44;;
ГРИФОН G-45;9481;;
Grandstream GAC2500;9487;;
Янтарь-Н;9511;;
Satvision SVC-D69V;9518;;
iRZ TU42-232;9519;;
MegaJet MJ-300;9520;;
Vertex Standard VX-1400 SA0B-100 EXP;9521;;
Vertex Standard VX-1700-A0-125 EXP;9523;;
Vertex Standard VX-821 ATEX;9525;;
Vertex Standard VX-824 ATEX;9526;;
Yealink SIP-T40P;yealink-sip-t40p;;
ITS Pancode I00000955;9558;;
ITS Pancode I00000972;9559;;
ITS Pancode I00000988;9562;;
ITS Pancode I00000989;9563;;
ITS Pantel I00000956;9564;;
ITS Pantel I00000975;9565;;
ITS Pantel I00000987;9566;;
ITS Pantel I00000990;9568;;
Yaesu FTDX 5000MP Limited EXP;9574;;
Icom IC-FR9010;9579;;
Icom IC-FR9020;9580;;
Icom IC-F3103D;icom-ic-f3103d;;
Icom IC-F4103D;icom-ic-f4103d;;
Hytera TC-700Ex;9583;;
Hytera TM-610;9585;;
Hytera PD375;9587;;
Icom IC-F3161DT;icom-ic-f3161dt;;
Icom IC-F4161DT;9591;;
Icom IC-F1000S;9592;;
Icom IC-F1000T;9593;;
Vostok ST-54;9596;;
Vostok ST-54 комплект;9599;;
Vostok ST-101 комплект;9600;;
Vostok ST-31 комплект;9601;;
Комплект Lira P-280;9602;;
Grandstream GXP2135;grandstream-gxp2135;;
Комбат Т-34 Старт 3;kombat-t-34-start-3;;
Комбат Т-34 Мастер 3;kombat-t-34-master-3;;
Комбат Т-34 Милитари;kombat-t-34-military;;
Комбат Т-34 Патруль;kombat-t-34-patrul;;
АРГУТ SMP-01;9745;;
Комбат Т-34 Спорт;9840;;
Комбат Т-34 Макс;9841;;
Комбат Т-34 ATEX;9842;;
Радиал A10-70cm UHF;radial-a10-70cm-uhf;;
Радиал A3-70cm UHF;9844;;
Радиал A3-CDMA UHF;9845;;
Радиал A23-70cm UHF;9846;;
Радиал SS-1CDMA;9847;;
Радиал D4 UHF I;radial-d4-uhf-i;;
Радиал D4 UHF (H) I;9849;;
Радиал LA-UHF;9850;;
Радиал PA-420;9851;;
Радиал PA-450;9852;;
Радиал A0 VHF;9853;;
Радиал AW0 VHF MAR;9854;;
Радиал F2 VM;radial-f2-vm;;
Радиал D1-2m, D2-2m, D4-2m;9856;;
Радиал D4 VHF I;radial-d4-vhf-i;;
Радиал DS4 VHF;radial-ds4-vhf;;
Радиал DS8 VHF;radial-ds8-vhf;;
Радиал DP2 VHF;radial-dp2-vhf;;
Радиал DP4 VHF;radial-dp4-vhf;;
Радиал DR1 VHF;radial-dr1-vhf;;
Радиал DH1 VHF;9863;;
Радиал DH4 VHF;radial-dh4-vhf;;
Радиал PA-153;9865;;
Радиал PA-156;9866;;
Радиал LA-156;9869;;
Радиал DG4-2m;radial-dg4-2m;;
Радиал MW-HF;radial-mw-hf;;
Радиал RH4010;radial-rh4010;;
Радиал Y3-FU;radial-y3-fu;;
Vertex Standard EVX-261;9879;;
Motorola EVX-S24;motorola-evx-s24;;
аккумулятор;9881;;
Motorola DP1400;motorola-dp1400;;
Motorola DP4401;9891;;
Motorola DP4600;9892;;
Motorola DP4401 GLONASS;9893;;
Motorola DP4801 GLONASS;9894;;
Motorola DP4800;9895;;
Motorola SL4000;9896;;
Motorola DM4400;9903;;
Motorola DM4600;9904;;
Motorola PMNN4253;9905;;
Motorola PMNN4254;9906;;
Motorola NNTN4851;9907;;
Motorola NNTN4970;9908;;
Motorola NNTN4497;9909;;
Motorola PMNN4450;9910;;
Motorola PMNN4258;9911;;
Motorola PMNN4251;9912;;
Motorola PMLN5192;9913;;
Motorola PMLN6598;9914;;
Motorola PMLN7089;9915;;
Motorola PMLN6542;9916;;
Motorola PMLN6541;9917;;
Motorola PMLN6533;9918;;
Motorola PMNN4440;9919;;
Motorola PMLN5188;9920;;
Motorola PMLN5196;9921;;
Motorola PMPN4006;9924;;
Motorola PMLN5727;9925;;
Motorola PMLN5733;9926;;
Motorola PMLN5732;9927;;
Motorola PMLN6635;9928;;
Motorola PMLN5731;9929;;
TG-NET P1009D-8PoE-60W;9934;;
Escene ES206-PN;escene-es206-pn;;
Avaya 9608/9608C;9946;;
Avaya 9611G;9948;;
Avaya 9621G;9953;;
Avaya 9641GS;9958;;
Avaya 9650;9961;;
Avaya 9601;9965;;
Avaya 1603;9982;;
Avaya 1603SW;9985;;
Avaya 1608;9986;;
Hytera PD715Ex G (MD);hytera-pd715ex;;
Камера МИРАН® ИВС-401К;9995;;
Камера МИРАН® ИВС-301;9996;;
Видеорегистратор МИРАН® ИВС-8016;9998;;
iRZ TL 12;10000;;
Avaya 1616;10003;;
Avaya 16СС;10004;;
Avaya H175;10006;;
Avaya E169;10007;;
Avaya E129;10008;;
Avaya 9508;10010;;
Avaya 9504;10011;;
Avaya 9408;10012;;
Avaya 9404;10013;;
Avaya 3901;10014;;
Avaya 3902;10015;;
Avaya 3904;10016;;
Avaya 3905;10017;;
Avaya 1110;10018;;
Avaya 1120E;10019;;
Avaya 1140E;10020;;
ТАШ-11П-IP;10024;;
ТАШ-11П-IP-С;10025;;
ТАШ-12П-IP;10026;;
Камера МИРАН® ИВСС-401;10027;;
Камера МИРАН® ИВСС-501;10028;;
ТАШ-12П-IP-С;10029;;
Камера МИРАН® ИВСС-701;10030;;
ТАШ-21П-IP;10031;;
Камера МИРАН® ИВСС-601;10032;;
Камера МИРАН® ИВС-602;10033;;
Камера МИРАН® ИВС-711;10034;;
ТАШ-21П-IP-С;10035;;
Камера МИРАН® ИВС-501;10036;;
Камера МИРАН® ИВС-501М;10037;;
Камера МИРАН® ИВС-601;10038;;
Камера МИРАН® ИВС-401;10039;;
ТАШ-22П-IP;10040;;
Видеорегистратор МИРАН® ИВС-8008;10041;;
Видеорегистратор МИРАН® ИВС-8004;10042;;
ТАШ-22П-IP-С;10043;;
Видеорегистратор МИРАН® ИВС-8032;10044;;
Видеорегистратор МИРАН® ИВСС-8032;10045;;
Видеорегистратор МИРАН® ИВСС-8004;10046;;
Видеорегистратор МИРАН® ИВСС-8008;10047;;
Видеорегистратор МИРАН® ИВСС-8016;10048;;
Видеорегистратор МИРАН® ИВС-8024;10049;;
Avaya 1150E;10051;;
Avaya 1165E;10052;;
Avaya 1100 Series Expansion Module;10053;;
Avaya 1210;10054;;
ЖК-монитор МИРАН® ИВС-10ЖК;10056;;
Avaya 1220;10057;;
ЖК-монитор МИРАН® ИВС-12ЖК;10058;;
ЖК-монитор МИРАН® ИВС-17ЖК;10059;;
ЖК-монитор МИРАН® ИВС-19ЖК;10060;;
ЖК-монитор МИРАН® ИВС-22ЖК;10061;;
Avaya 1230;10062;;
Коммутатор сетевой МИРАН® ИВС-16;10064;;
Пульт управления МИРАН® ИВС-КВ-СТ;10065;;
Avaya 1200 Series Expansion Module;10066;;
Твердотельный жесткий диск SSD1000;10067;;
Твердотельный жесткий диск SSD500;10068;;
Внутренний жесткий диск HDD1Tb;10069;;
Внутренний жесткий диск HDD2Tb;10070;;
Внутренний жесткий диск HDD4Tb;10071;;
Avaya B189;10072;;
Avaya B179;10073;;
Alinco DR-735;alinco-dr-735;;
Avaya B159;10075;;
Avaya B149;10076;;
TurboSky R2;10081;;
тестовый товар;10082;;
Avaya 3740;10083;;
Avaya 3749;10084;;
Avaya 3720;10085;;
Avaya 3725;10086;;
Avaya 3641/6120;10087;;
Avaya 3645/6140;10088;;
Avaya D100;10089;;
TurboSky T3;turbosky-t3;;
TurboSky T4;turbosky-t4;;
TurboSky T5;turbosky-t5;;
TurboSky T6;turbosky-t6;;
TurboSky T7;turbosky-t7;;
TurboSky T8;turbosky-t8;;
TurboSky T9;turbosky-t9;;
Motorola VZ-30;10105;;
Avaya B169;10107;;
Avaya IPO 500 V2;10108;;
Avaya IP500 Digital Station 8 Card;10109;;
Avaya IP500 Analog Phone 2 (8) Card;10110;;
Avaya IP500 VCM Card;10111;;
Avaya IP500 4-Port Expansion Card;10113;;
Avaya IP500 Legacy Card Carrier;10116;;
Avaya IP500 UCM;10119;;
Avaya IP500 Combination Card with 4 Analog Trunks;10121;;
Avaya IP500 Combination Card with 2 BRI trunks;10122;;
Avaya IP500 Analog Trunk Card;10124;;
Avaya IP500 Universal PRI Trunk Card;10125;;
Avaya IP500 BRI Trunk Card (Euro ISDN);10127;;
Avaya IP500 Analog Trunk 16 Module;10128;;
Avaya IP500 Phone Expansion Module;10129;;
Avaya IP500 Digital Station Module;10130;;
Panasonic KX-PRX150RUB;10134;;
Panasonic KX-TGF310RUM;10137;;
Panasonic KX-TGF320RUM;10138;;
Panasonic KX-TGJ310RUB;10139;;
Panasonic KX-TGJ312RUB;10140;;
Panasonic KX-TGJ320RUB;10143;;
Panasonic KX-TGJ322RUB;10144;;
Panasonic KX-TGK310RUB;10146;;
Panasonic KX-TGK320RUB;10149;;
Panasonic KX-PRXA10RUW;10150;;
Panasonic KX-PRXA15RUB;10151;;
Panasonic KX-TGFA30RUM;10152;;
Panasonic KX-TGJA30RUB;10153;;
Panasonic KX-PRX120RUW;10154;;
Icom IC-7300;10156;;
Cinterion BGS2;10181;;
Yealink VC400-VCP40;10217;;
Yealink VC120-VCP40;10218;;
Yealink VC120-VCM60;10220;;
LIRA DP-200 DMR;10276;;
Kenwood Nexedge NX-5000;10279;;
ТАШ-41П;10283;;
ТАШ-41П-С;10284;;
ТАШ-11П;10286;;
ТАШ-11П-С;10287;;
ТАШ-12П;10288;;
ТАШ-12П-С;10289;;
Kenwood TK-D240;10294;;
Kenwood TK-D340;10296;;
ТАШ-21П;10306;;
ТАШ-21П-С;10309;;
ТАШ-22П;10310;;
ТАШ-22П-С;10312;;
Kenwood TK-D740;10317;;
Kenwood TK-D840;10319;;
ТАШ-11ExB;10330;;
ТАШ-11ExC;10331;;
ТАШ-11ExB-C;10332;;
ТАШ-11ExC-C;10333;;
ТАШ-12ExB;10334;;
ТАШ-12ExC;10335;;
ТАШ-12ExB-C;10336;;
ТАШ-12ExC-C;10339;;
ТАШ-21ExB;10340;;
ТАШ-21ExC;10341;;
ТАШ-21ExB-C;10344;;
ТАШ-21ExC-C;10345;;
ТАШ-22ExB;10384;;
ТАШ-22ExC;10385;;
ТАШ-22ExB-C;10386;;
ТАШ-22ExC-C;10387;;
Hytera PD785 G;hytera-pd785g;;
Hytera PD785 UL913 (MD);hytera-pd785-ul913;;
Hytera PD785 UL913 G (MD);hytera-pd785g-ul913;;
Hytera PT580H Plus;10418;;
Hytera PT580H Plus UL913;10419;;
Hytera  Z1p;10421;;
Hytera PT790 EX;10422;;
Hytera MT680 Plus;10423;;
ТАШ-31ExC;10425;;
ТАШ-32ExB;10426;;
ТАШ-32ExC;10427;;
ТАШ-33ExB;10428;;
ТАШ-33ExC;10429;;
Комплекс связи КПТС-5;10436;;
Система связи БИТ-16;10438;;
ТАШ-31П;10439;;
ТАШ-32П;10440;;
ТАШ-33П;10441;;
Hytera TS 9200;10443;;
Hytera DS-6210 PRO;10452;;
Hytera DS-6211 Lite;10468;;
Hytera DS-6310 SIMULCAST;10470;;
Hytera XPT;10471;;
Alinco DJ-FX446;10484;;
Yeastar N412;10489;;
TurboSky TK-1;10492;;
TurboSky TK-2;10493;;
TurboSky TK-3 Black;10494;;
Аргут DR-25;10496;;
Аргут А-701;argut-a-701;;
Аргут RoIP-01;10498;;
Comrade R3;10501;;
Comrade R4;10502;;
Comrade R5;comrade-r5;;
Comrade R6;comrade-r6;;
Comrade R7;comrade-r7;;
Comrade R8;comrade-r8;;
TurboSky TK-3 White;10511;;
TurboSky TK-4;10512;;
TurboSky TK-5;10513;;
TurboSky TK-8;10514;;
Motorola RLN4801;10522;;
iRZ TG21.A;10534;;
iRZ TG21.B;10536;;
АКБ TurboSky T3;10542;;
АКБ TurboSky T4;10543;;
АКБ TurboSky T5;10544;;
АКБ TurboSky T6;10545;;
АКБ TurboSky T7;10546;;
АКБ TurboSky T8;10547;;
АКБ TurboSky T9;10548;;
АКБ Turbosky R2;10549;;
АКБ Comrade R3;10550;;
АКБ Comrade R4;10551;;
АКБ Comrade R5;10552;;
АКБ Comrade R6;10553;;
АКБ Comrade R7;10554;;
АКБ Comrade R8;10555;;
Yeastar S100;10568;;
Yeastar S300;10571;;
Yeastar S20;10572;;
Yeastar S50;10573;;
Yeastar D30;10574;;
Yealink W56P;10584;;
Yealink W56H;10594;;
Motorola DP2400E TIA;motorola-dp2400e-tia;;
Motorola DP2600E TIA;motorola-dp2600e-tia;;
Motorola DP4400E TIA;motorola-dp4400e-tia;;
Motorola DP4401E TIA;motorola-dp4401e-tia;;
Motorola DP4600E TIA;motorola-dp4600e-tia;;
Motorola DP4601E TIA;motorola-dp4601e-tia;;
Motorola DP4800E TIA;motorola-dp4800e-tia;;
Motorola DP4801E TIA;motorola-dp4801e-tia;;
Motorola DP3441E TIA;motorola-dp3441e-tia;;
Motorola SL4000E;motorola-sl4000e;;
Motorola SL4010E;motorola-sl4010e;;
Motorola DM4400E;motorola-dm4400e;;
Motorola DM4401E;motorola-dm4401e;;
АРГУТ А-907;argut-a-907;;
Аргут РК-201М;argut-rk-201m;;
iRZ RL01;10784;;
iRZ RL01w;10785;;
Kenwood TK-3107;10795;;
Kenwood TK-3206;10796;;
Kenwood TK-3406;10801;;
Kenwood TK-3306;10802;;
Kenwood TK-3206 RP5 LITE;10803;;
Kenwood TK-3301;10804;;
Комбат Т-34 Хантер;10806;;
Motorola DM4600E;motorola-dm4600e;;
Motorola DM4601E;motorola-dm4601e;;
Grandstream DP750;10809;;
Grandstream DP720;10810;;
Grandstream GXP1630;grandstream-gxp1630;;
Grandstream GXP2170;grandstream-gxp2170;;
Grandstream GVR3550;10815;;
TurboSky TV-2;10817;;
Grandstream GVR3552;10822;;
TurboSky TV-3 Black;10823;;
TurboSky TV-3 White;10824;;
TurboSky TV-4;10825;;
TurboSky TV-4B;10826;;
TurboSky TV-6;10827;;
Grandstream GVC3202;10830;;
TurboSky TY-2;10849;;
Grandstream GXV3500;10865;;
Comrade CM-1 PMR;10946;;
Comrade CM-2;10947;;
Comrade CM-3 Black;10948;;
Comrade CM-3 White;10949;;
Comrade CM-2 PMR;10950;;
Comrade CM-6 PMR;10951;;
