IE_XML_ID;IE_NAME;CV_PRICE_1
10124;Avaya IP500 Analog Trunk Card;0.00
10125;Avaya IP500 Universal PRI Trunk Card;0.00
10127;Avaya IP500 BRI Trunk Card (Euro ISDN);0.00
10128;Avaya IP500 Analog Trunk 16 Module;0.00
10129;Avaya IP500 Phone Expansion Module;0.00
10130;Avaya IP500 Digital Station Module;0.00
10134;Panasonic KX-PRX150RUB;0.00
10137;Panasonic KX-TGF310RUM;6990.00
10138;Panasonic KX-TGF320RUM;7790.00
10139;Panasonic KX-TGJ310RUB;5590.00
10140;Panasonic KX-TGJ312RUB;0.00
10143;Panasonic KX-TGJ320RUB;6290.00
10144;Panasonic KX-TGJ322RUB;9590.00
10146;Panasonic KX-TGK310RUB;0.00
10149;Panasonic KX-TGK320RUB;0.00
10150;Panasonic KX-PRXA10RUW;0.00
10151;Panasonic KX-PRXA15RUB;0.00
10152;Panasonic KX-TGFA30RUM;0.00
10153;Panasonic KX-TGJA30RUB;5890.00
10154;Panasonic KX-PRX120RUW;0.00
10156;Icom IC-7300;0.00
10181;Cinterion BGS2;0.00
10217;Yealink VC400-VCP40;0.00
10218;Yealink VC120-VCP40;0.00
10220;Yealink VC120-VCM60;0.00
10276;LIRA DP-200 DMR;0.00
10279;Kenwood Nexedge NX-5000;0.00
10283;ТАШ-41П;0.00
10284;ТАШ-41П-С;56269.50
10286;ТАШ-11П;26668.50
10287;ТАШ-11П-С;29601.00
10288;ТАШ-12П;26399.40
10289;ТАШ-12П-С;27393.00
10294;Kenwood TK-D240;0.00
10296;Kenwood TK-D340;0.00
10306;ТАШ-21П;39088.50
10309;ТАШ-21П-С;42021.00
10310;ТАШ-22П;36880.50
10312;ТАШ-22П-С;39813.00
10317;Kenwood TK-D740;0.00
10319;Kenwood TK-D840;0.00
10330;ТАШ-11ExB;33189.00
10331;ТАШ-11ExC;33189.00
10332;ТАШ-11ExB-C;36121.50
10333;ТАШ-11ExC-C;36121.50
10334;ТАШ-12ExB;30981.00
10335;ТАШ-12ExC;30981.00
10336;ТАШ-12ExB-C;33913.50
10339;ТАШ-12ExC-C;33913.50
10340;ТАШ-21ExB;46885.50
10341;ТАШ-21ExC;46885.50
10344;ТАШ-21ExB-C;49818.00
10345;ТАШ-21ExC-C;49818.00
10384;ТАШ-22ExB;44677.50
10385;ТАШ-22ExC;44677.50
10386;ТАШ-22ExB-C;47610.00
10387;ТАШ-22ExC-C;47610.00
10400;Hytera PD785 G;744.00
10408;Hytera PD785 UL913 (MD);887.00
10409;Hytera PD785 UL913 G (MD);933.00
10418;Hytera PT580H Plus;0.00
10419;Hytera PT580H Plus UL913;0.00
10421;Hytera  Z1p;0.00
10422;Hytera PT790 EX;0.00
10423;Hytera MT680 Plus;0.00
10425;ТАШ-31ExC;40675.50
10426;ТАШ-32ExB;38467.50
10427;ТАШ-32ExC;38467.50
10428;ТАШ-33ExB;38053.50
10429;ТАШ-33ExC;38053.50
10436;Комплекс связи КПТС-5;0.00
10438;Система связи БИТ-16;0.00
10439;ТАШ-31П;38812.50
10440;ТАШ-32П;36604.50
10441;ТАШ-33П;36156.00
10443;Hytera TS 9200;0.00
10452;Hytera DS-6210 PRO;0.00
10468;Hytera DS-6211 Lite;0.00
10470;Hytera DS-6310 SIMULCAST;0.00
10471;Hytera XPT;0.00
10484;Alinco DJ-FX446;0.00
10489;Yeastar N412;0.00
10492;TurboSky TK-1;0.00
10493;TurboSky TK-2;1700.00
10494;TurboSky TK-3 Black;2650.00
10496;Аргут DR-25 ;0.00
10497;Аргут А-701;121787.00
10498;Аргут RoIP-01;28800.00
10501;Comrade R3;0.00
10502;Comrade R4;0.00
10503;Comrade R5;10900.00
10506;Comrade R6;17250.00
10509;Comrade R7;8650.00
10510;Comrade R8;9400.00
10511;TurboSky TK-3 White;2650.00
10512;TurboSky TK-4;2400.00
10513;TurboSky TK-5;3150.00
10514;TurboSky TK-8;2250.00
10522;Motorola RLN4801;0.00
10534;iRZ TG21.A;3450.00
10536;iRZ TG21.B ;4100.00
10542;АКБ TurboSky T3;1900.00
10543;АКБ TurboSky T4;2250.00
10544;АКБ TurboSky T5;2250.00
10545;АКБ TurboSky T6;3250.00
10546;АКБ TurboSky T7;0.00
10547;АКБ TurboSky T8;0.00
10548;АКБ TurboSky T9;0.00
10549;АКБ Turbosky R2;2250.00
10550;АКБ Comrade R3;2250.00
10551;АКБ Comrade R4;2250.00
10552;АКБ Comrade R5;3500.00
10553;АКБ Comrade R6;3150.00
10554;АКБ Comrade R7;2400.00
10555;АКБ Comrade R8;2400.00
10568;Yeastar S100;851.00
10571;Yeastar S300;1701.00
10572;Yeastar S20;281.00
10573;Yeastar S50;639.00
10574;Yeastar D30;284.00
10584;Yealink W56P;0.00
10594;Yealink W56H;6864.00
10735;Motorola DP2400E TIA;46020.70
10736;Motorola DP2600E TIA;53296.70
10741;Motorola DP4400E TIA;57298.50
10742;Motorola DP4401E TIA;62755.50
10744;Motorola DP4600E TIA;60936.50
10745;Motorola DP4601E TIA;66393.50
10746;Motorola DP4800E TIA;66393.50
10752;Motorola DP4801E TIA;72760.00
10759;Motorola DP3441E TIA;60936.50
10761;Motorola SL4010E;55024.75
10763;Motorola SL4010E;69394.85
10764;Motorola DM4400E;40745.60
10765;Motorola DM4401E;47112.10
10781;АРГУТ А-907 ;15950.00
10783;Аргут РК-201М;17930.00
10784;iRZ RL01;7900.00
10785;iRZ RL01w;8450.00
10795;Kenwood TK-3107;0.00
10796;Kenwood TK-3206;0.00
10801;Kenwood TK-3406;0.00
10802;Kenwood TK-3306;0.00
10803;Kenwood TK-3206 RP5 LITE;0.00
10804;Kenwood TK-3301;0.00
10806;Комбат Т-34 Хантер;0.00
10807;Motorola DM4600E;51659.60
10808;Motorola DM4601E;57116.60
10809;Grandstream DP750;55.00
10810;Grandstream DP720;58.00
10811;Grandstream GXP1630;85.00
10812;Grandstream GXP2170;157.00
10815;Grandstream GVR3550;0.00
10817; TurboSky TV-2;1700.00
10822;Grandstream GVR3552;100.89
10823; TurboSky TV-3 Black;2150.00
10824;TurboSky TV-3 White;2650.00
10825;TurboSky TV-4;2350.00
10826;TurboSky TV-4B;2650.00
10827;TurboSky TV-6;0.00
10830;Grandstream GVC3202;2699.00
10849;TurboSky TY-2;1850.00
10865;Grandstream GXV3500;0.00
10946;Comrade CM-1 PMR;0.00
10947;Comrade CM-2;0.00
10948;Comrade CM-3 Black;0.00
10949;Comrade CM-3 White;0.00
10950;Comrade CM-2 PMR;0.00
10951;Comrade CM-6 PMR;0.00
10956;Jabra BIZ 2400 II Duo USB;209.00
10957;Jabra BIZ 2400 II Mono USB 3 в 1;199.00
10958;Jabra BIZ 2400 II Mono USB 3-1;189.00
10970;Alinco DJ-MD40;21000.00
10974;Fanvil X3S;0.00
10975;Fanvil X3SP;0.00
10976;Fanvil X4;0.00
10979;Fanvil X4G;0.00
10980;Fanvil I20T;0.00
10981;Fanvil I21T;0.00
10982;Fanvil I18;0.00
10984;Fanvil I31;0.00
10985;Fanvil I12;197.00
10986;Fanvil H3;81.00
10987;Fanvil H5;92.00
10990;Snom D305;114.00
10993;Snom D315;135.00
10994;Snom D345;216.00
10995;Snom D375;223.00
10997;Snom D710;54.00
10999;Snom D715;135.00
11002;Snom D725;186.00
11003;Snom D745;216.00
11005;Roger KP-52 ;0.00
11006;Panasonic KX-TGP600;6266.00
11007;Yeastar NeoGate TG800W;1229.00
11009;Yeastar NeoGate TG400W;631.00
11010;Yeastar NeoGate TG200W;331.00
11011;Yeastar NeoGate TG100W;155.00
11012;Panasonic KX-TPA60 ;4601.00
11013;Panasonic KX-TPA50 ;0.00
11014;Panasonic KX-TGP500;0.00
11016;Panasonic KX-HDV100RU;3190.00
11021;Panasonic KX-NT511АRU;0.00
11023;Panasonic KX-NT551RU;8457.00
11029;Panasonic KX-UDT111RU;9984.00
11030;Panasonic KX-UDT121RU;15857.00
11032;Panasonic KX-HDV330RU;12750.00
11033;Panasonic KX-HDV230RU;8745.00
11034;Panasonic KX-HDV430RU;18600.00
11036;Panasonic KX-HDV20RU;6380.00
11037;Panasonic KX-NT303X-B ;1398.00
11038;Panasonic KX-NT505X;10120.00
11039;Panasonic KX-NT307X;0.00
11041;Gigaset A540 IP;0.00
11042;Gigaset A540H;0.00
11043;Jabra BIZ 2400 II Duo USB 3-1;199.00
11045;Jabra BIZ 1500 Mono;49.00
11046;Jabra BIZ 1500 Duo;69.00
11047;Jabra BIZ 1500 Mono USB;69.00
11048;Jabra BIZ 1500 Duo USB;89.00
11049;Jabra EVOLVE 20 Stereo;50.00
11053;Panasonic KX-NS1000RU;124991.00
11055;Panasonic KX-NS500RU;50970.00
11058;Panasonic KX-NS520RU;58940.00
11060;Panasonic KX-TDE620BX;81445.00
11061;Panasonic KX-TCA185RU;7259.00
11063;Panasonic KX-TCA285RU;12460.00
11064;Panasonic KX-TCA385RU;26150.00
11065;Panasonic KX-WT115RU;4710.00
11067;БИТ-Е ЕС.08.100 ;0.00
11069;Кроссплата ЕС.08.200;18936.00
11073;Panasonic KX-NS0154CE ;37140.00
11075;Panasonic KX-TDA0155CE;34051.00
11076;Panasonic KX-TDA0156CE;30093.00
11077;Panasonic KX-TDA0158CE ;0.00
11079;Panasonic KX-UDS124CE;25253.00
11080;Panasonic KX-A405CE;0.00
11082;Panasonic KX-A406CE;9866.00
11083;Snom D3;150.00
11084;Snom D7;150.00
11085;Snom Expansion Module;0.00
11086;Optim RT-1;0.00
11087;Snom M700;373.00
11088;Snom M300;169.00
11093;Snom M9r;0.00
11095;Snom M9R Expansion set;0.00
11097;Snom M25;122.00
11098;Snom M65;186.00
11099;Snom M85;467.00
11101;Snom C50 c M9r;0.00
11102;Snom M325;167.00
11103;Snom M5;169.00
11105;Grandstream GXP-1615;50.00
11106;Grandstream GXP2200 EXT;115.00
11110;Mairdi MRD-609S;0.00
11111;Mairdi MRD-609DS;0.00
11112;Mairdi MRD-805;0.00
11113;Mairdi MRD-805 DUC;0.00
11114;Mairdi MRD-M9;0.00
11118;Grandstream HT-502;0.00
11119;Grandstream HT-503;71.19
11120;Grandstream HT-701;0.00
11122;Grandstream HT-702;0.00
11123;Grandstream HT-704;0.00
11124;Grandstream GXV3672 HD v2;0.00
11126;Grandstream GXV3672 FHD v2;0.00
11127;Panasonic KX-DT390RU-B;0.00
11128;Panasonic KX-DT590RU;7235.00
11129;Panasonic KX-T7740X;7752.00
11130;Yealink EHS36;4555.00
11136;Yealink WF40;1560.00
11137;Panasonic KX-DT521RU;5520.00
11138;Panasonic KX-DT543RU;10730.00
11139;Panasonic KX-DT546RU;16310.00
11140;Panasonic KX-T7730RU;0.00
11143;Panasonic KX-T7735RU;10610.00
11145;Panasonic GP-VD131;68130.00
11153;Panasonic GP-VD151;195500.00
11154;Panasonic KX-VC1300;310500.00
11156;Jabra EVOLVE 20 Mono;40.00
11157;Jabra EVOLVE 30 II Mono;68.00
11158;Jabra EVOLVE 30 II Stereo;78.00
11159;Jabra EVOLVE 40 Stereo;99.00
11160;Jabra EVOLVE 40 Mono;89.00
11161;Jabra EVOLVE 65 Stereo;165.00
11162;Jabra EVOLVE 65 Mono;155.00
11163;Jabra EVOLVE 80;329.00
11166;Jabra UC VOICE 250;0.00
11167;Jabra UC VOICE 550 Mono;0.00
11170;Jabra PRO 9450 Flex EMEA;0.00
11171;Jabra PRO 9450 Duo EMEA;0.00
11173;Jabra PRO 920;199.00
11174;Jabra PRO 920 Duo;239.00
11175;Jabra PRO 930 Lync;199.00
11176;Jabra PRO 930 Duo ;239.00
11177;Jabra PRO 925 BT;259.00
11178;Jabra PRO 935 MS;259.00
11182;Jabra MOTION UC ;0.00
11183;Jabra MOTION UC+ ;0.00
11184;Jabra MOTION OFFICE;0.00
11185;Jabra HANDSET 450;0.00
11186;Jabra DIAL 550;75.00
11187;Jabra Stealth UC;110.00
11188;Jabra GN9120 Flex ;0.00
11189;Jabra GN9120 Midi;0.00
11190;Jabra GN9120 Duo Flex ;0.00
11191;Jabra GN9120 Flex EHS;0.00
11192;Jabra GN9120 Midi NF ;0.00
11194;Ubiquiti UniFi VoIP Phone;0.00
11195;Ubiquiti UniFi VoIP Phone Pro;0.00
11196;Ubiquiti UniFi VoIP Phone Executive;0.00
11197;Jabra GN9120 Duo Flex EHS;0.00
11198;Jabra GN9120 Flex Alcatel;0.00
11199;Jabra GN9120 DECT;0.00
11200;Mairdi MRD-QD004(A);0.00
11202;Motorola LEX L10;0.00
11205;Grandstream HT-814;110.00
11208;Panasonic KX-VC1600;575000.00
11210;Panasonic KX-VC300CX;0.00
11211;Panasonic KX-VCA001X;64000.00
11212;Panasonic KX-VCA002X;19600.00
11213;Panasonic KX-VCAEX01X;0.00
11238;Gigaset SL750H;0.00
11246;Kenwood WD-K10TR;0.00
11247;Vector VT-43 R3;0.00
11249;Vector VT-80 F;61.20
11250;Vector VT-43 H2;92.82
11251;Vector VT-80 ST;106.08
11260;Kenwood WD-K10PBS;0.00
11267;Kenwood WD-K10BS;0.00
11292;Fanvil X3G;0.00
11293;Grandstream GXP-1760;88.00
11294;Grandstream GXP-1780;92.00
11295;Grandstream GXP-1782;99.00
11297;Grandstream UCM6202;340.00
11298;Grandstream UCM6204;460.00
11300;Grandstream UCM6208;750.00
11301;Аргут БЗУ-640;
11302;Аргут А-43 З/У;11858.00
11303;Grandstream HT-802;48.00
11305;Grandstream HT-812;55.00
11307;Аргут L-02-01;3557.00
11309;Grandstream GWN-7610;139.00
11311;TG-NET WA1301;19.00
11313;Yeastar WM1;173.00
11314;Yeastar GM8W;1061.00
11315;Yeastar GM1;99.00
11317;Yeastar TG800E;0.00
11318;Yeastar TG1600E;0.00
11325;Motorola XT420;12500.00
11326;Аргут L-02-11;4105.00
11327;Motorola XT460;13430.00
11335;ТАШ-31П-IP;0.00
11337;ТАШ-32П-IP;0.00
11338;ТАШ-11Exl;27496.50
11339;ТАШ-11ExI-C;36121.50
11340;ТАШ-12Exl;26427.00
11341;ТАШ-12Exl-C;33913.50
11343;ТАШ1-15;46885.50
11345;ТАШ1-1;27496.50
11346;Icom IC-F621;0.00
11353;Аргут АКБ А-53/54/74;4561.00
11354;Аргут АКБ А-75;3740.00
11355;Аргут АКБ А-41;0.00
11356;Icom IC-F2000S;0.00
11357;Icom IC-F2000T;0.00
11359;ALINCO DJ-AXD1;21000.00
11360;ALINCO DJ-AXD4;21000.00
11361;Аргут АКБ А-21;0.00
11362;Аргут АКБ А-23/24 new;3557.00
11363;Аргут L-03-K;2645.00
11367;ПАРУС АСД-VHF-5PL;0.00
11368;ПАРУС АСД-UHF-5PL;0.00
11382;"МИРАН® ""Кейс-Ч""";0.00
11387;Vostok ST-52;4500.00
11388;Vostok BP-52;1575.00
11389;Vostok AL-52;0.00
11390;Vostok BC-52;0.00
11391;Vostok AL-52S;0.00
11392;Vostok CL-52;0.00
11400;Бизон KT65;200.00
11401;Бизон KT15;30.00
11402;Бизон KT25;0.00
11404;Icom ID-4100A;0.00
11405;Icom IC-A220T;0.00
11422;Yealink VC110-VCP41;0.00
11423;Yealink VC120-12X-VCM30;0.00
11424;Yealink VC120-12X-VCM30-8way;0.00
11425;Yealink VC120-12X-VCP41;0.00
11426;Yealink VC120-12X-VCP41-8way;0.00
11442;Ajetrays AR-27s;4490.00
11444;Fanvil X6;0.00
11447;Fanvil G100S;0.00
11448;Fanvil G200S;0.00
11469;AjetRays AR-450 ;15430.00
11470;Yealink SIP-T27G;10530.00
11568;Аргут L-01P;2736.00
11569;Аргут АКБ А-23/24 (1200 мАч);0.00
11570;АКБ ГРИФОН G-45;1915.00
11572;АКБ ГРИФОН G-44;1824.00
11573;Аргут АКБ А-43/44/45;2007.00
11576;Аргут А-23/24 new З/У;2189.00
11578;Аргут А-41 new З/У;0.00
11581;Автоадаптер Аргут А-43/44/45  ;0.00
11592;Yealink RT20;0.00
11651;ГРИФОН G-6;3960.00
11712;Icom IC-FC9110;0.00
11714;ICOM IC-F7010 T/S;0.00
11715;ICOM IC-F7020 T/S;0.00
11716;Icom IC-F7510;0.00
11720;Icom IC-F29SR2;0.00
11723;Icom IC-R8600 ;330820.00
11761;Vostok ST-35;0.00
11770;Vector VT-70;0.00
11771;Vector VT-70XT;0.00
11772;Vector VT-50 ML;86.70
11773;Jabra Evolve 75 Stereo MS;329.00
11774;Vector VT-50 MTR;76.50
11775;Jabra Speak 710 MS;275.00
11776;Jabra Speak 710 UC;275.00
11777;Jabra Evolve 75 Stereo UC;329.00
11781;Бизон VK50M;170.00
11782;Бизон VK50L 1700/3200 мАч;165.00
11819;Fanvil i20S;207.00
11835;iRZ TU32;5600.00
11857;Yealink VC800 ;0.00
11864;Midland GB1;0.00
11866;Midland Alan 48 Excel;0.00
11868;Midland Alan 48 Plus;0.00
11869;Midland Alan 78 Plus;0.00
11870;Midland Alan 100 Plus;0.00
11873;Yealink SIP-T41S;11232.00
11876;Yealink SIP-T42S;12870.00
11878;Vostok ST-33;0.00
11879;Yealink SIP-T46S;19110.00
11881;Yealink SIP-T48S;26130.00
11882;Yealink SIP-T56A;0.00
11954;Yealink SIP-T58A;35022.00
11955;Yealink SIP-T58V;0.00
11957;ZTE PH500;0.00
11958;ZTE PH790;0.00
11959;ZTE PM790;0.00
11974;ГРИФОН G-34;6490.00
11980;Yealink EXP50;11700.00
11981;Yeastar NeoGate TA1610;581.00
11982;Surecom SR-112 ;0.00
11983;Surecom SR-328;0.00
11984;Surecom SR-628;0.00
11986;SURECOM SA-250;15300.00
11987;SURECOM SA-160;15300.00
11988;SURECOM SW-33;0.00
11989;SURECOM SW-102S;5600.00
11990;Surecom SR-629;0.00
11991;Vostok BTHS-1;12450.00
11992;Vostok BTHDH-12;24750.00
11993;Vostok BTHDH-14;24750.00
11994;Vostok BTCM-1;9000.00
11995;Vostok BTP-1 ;9000.00
11996;Vostok BTP-2;7875.00
11997;Vostok BTSM-1;0.00
11998;Vostok HDH-12С1;0.00
11999;Vostok HDH-12СA ;0.00
12000;Vostok HDH-12P1 ;0.00
12001;Vostok HDH-14С1 ;0.00
12002;Vostok HDH-14СA ;0.00
12003;Vostok HDH-14P1;0.00
12004;Vostok HDH-16ANC1 ;0.00
12005;Vostok HDH-16ANCA ;0.00
12006;Vostok HDH-16ANCP1 ;0.00
12007;Vostok HB-1M ;0.00
12008;Vostok HBC-1 ;0.00
12009;Vostok HB1D-1 ;0.00
12010;Vostok HB2D-1 ;0.00
12011;Yeastar EX08;71.00
12012;Vostok HLG-1  ;0.00
12013;Vostok HLG-2;3150.00
12014;Yeastar EX30;737.00
12015;TG-NET WA2304;0.00
12016;Vostok P-1 ;1650.00
12017;Vostok P-2;3150.00
12021;TG-NET WA1302;19.00
12022;TG-NET M5;0.00
12023;TG-NET M3;0.00
12024;TG-NET P1009D-8PoE-120W;0.00
12025;Atcom Rainbow 2 (POE, без б/п) ;0.00
12026;TG-NET P1005D-4PoE-60W;0.00
12027;Atcom Rainbow2 LW (POE, без б/п);0.00
12028;TG-NET P3008M-8PoE-150W;0.00
12029;Atcom Rainbow3 (POE, без б/п);0.00
12030;TG-NET P3018M-16PoE-300W-V3;0.00
12031;TG-NET P3026M-24PoE-300W-V3;0.00
12032;TG-NET P3026M-24PoE-450W-V3;0.00
12033;Atcom Rainbow3 S (POE, без б/п);0.00
12034;TG-NET PSE501-15W;0.00
12035;Atcom Rainbow4 (POE, без б/п);0.00
12036;TG-NET S3500-10G-2F;121.00
12037;TG-NET S3500-26G-2F;236.00
12038;TG-NET S5300-28G-4TF;740.00
12039;Atcom Rainbow4 S (POE, без б/п);0.00
12040;TG-NET S5300-32G-4TF;0.00
12041;TG-NET S5500-24G-4TF;0.00
12042;Fanvil H1;0.00
12043;OpenVox VS-GWM400W;0.00
12044;Atcom Rainbow ET;0.00
12045;Escene ES205-N;46.80
12046;OpenVox A1200P;0.00
12047;Escene ES205-PN;48.30
12048;Motorola DP3441E;53023.85
12049;Escene ES280-PV4;54.60
12050;Motorola DP3661E;60754.60
12051;Motorola DP3661E TIA;68667.25
12052;Escene ES620-PEG ;160.00
12053;Motorola DP2400E;35834.30
12054;Motorola DP2600E;43110.30
12055;Escene ES620-PEN;0.00
12056;Motorola DP4400E;47112.10
12057;Escene GS292-PN;0.00
12058;Motorola DP4600E;50750.10
12059;Motorola DP4800E;56207.10
12060;Motorola DP4401E;52569.10
12061;Motorola DP4601E;56207.10
12062;Motorola DP4801E;62573.60
12063;OpenVox A1610E;0.00
12065;OpenVox A1610P;0.00
12066;OpenVox EC2032;0.00
12067;OpenVox A2410E;0.00
12068;OpenVox A2410P;0.00
12070;OpenVox A400E;0.00
12071;Escene GS330-PEN;0.00
12072;OpenVox A400M;0.00
12073;OpenVox A400P;0.00
12074;OpenVox A800E;0.00
12075;Escene GS410-PEN;0.00
12076;OpenVox A800P;0.00
12077;OpenVox A810E;0.00
12078;Escene GS620-PEN;0.00
12079;OpenVox A810P;0.00
12080;OpenVox A810EF;0.00
12081;Escene HS108-PN;48.30
12082;Escene HS118-PNB;69.30
12083;Milesight MS-C2172-FPNA;104.00
12084;Escene HS118V2;0.00
12085;Escene WS118-PBV4;88.00
12086;Milesight MS-C3272-FPNA;84.00
12087;Escene WS282-PV4;88.00
12088;Milesight MS-C3372-FPNA;84.00
12089;Escene WS290-PN с б/п;0.00
12090;Milesight MS-C3576-FPNA;230.00
12091;Milesight MS-C2173;50.00
12092;Milesight MS-C3262-FPNA;0.00
12093;Milesight MS-C3362-FPNA;0.00
12094;Milesight MS-C2162-FPN;0.00
12095;Milesight MS-C2163-FPN;64.00
12096;Gigaset N510 IP PRO DECT ;110.00
12097;Milesight MS-C2963-FPB;70.00
12098;Gigaset R650H PRO ;126.00
12099;Milesight MS-C2973-PB;230.00
12100;Milesight MS-C3263-FPNA;0.00
12101;Milesight MS-C3363-FPNA;118.00
12102;Milesight MS-C2962-FPB;444.00
12103;Jabra Speak 810 MS;599.00
12104;Jabra Speak 810 UC;599.00
12105;Jabra Speak 410 MS;109.00
12106;Jabra Speak 510 MS;129.00
12108;Jabra EVOLVE 30 MS Mono USB;0.00
12109;Jabra EVOLVE 30 MS Stereo USB;0.00
12110;Grandstream GXP 2000 EXT;71.80
12111;Grandstream GDS3710;399.00
12112;Grandstream HT-801;40.00
12113;Grandstream GXV3601HD;142.18
12114;Комбат Т-24 Старт;7900.00
12115;Комбат Т-34 Старт 2;9900.00
12116;Комбат Т-24 Мастер;7900.00
12117;Комбат Т-34 Мастер 2;9900.00
12118;Комбат Т-54 DMR2 UHF-3100;0.00
12119;Комбат Т-54 DMR Патруль Про 2;0.00
12121;Комбат Т-54 DMR2 VHF-3100;0.00
12122;Комбат Т-54 DMR2 LCD;0.00
12124;Optim-Voyager;100.00
12189;EC.10.000 (HS-20);18432.00
12190;EC.10.001 (HS-20-1);13620.00
12206;КТ40Д;0.00
12229;МИРАН® ИСП-11-05;0.00
12230;МИРАН® ССТА;0.00
12231;МИРАН® ИСПМ-11-06;0.00
12255;Motorola SLR 8000;412003.50
12291;Комбат CB-27 Мини;0.00
12292;Комбат CB-27 Мини-Д;0.00
12293;КОМБАТ Т-340 Милитари;16200.00
12294;КОМБАТ Т-340 Патруль;16200.00
12361;Ajetrays AJ-437 ;8720.00
12372;Ajetrays AJ-546;0.00
12436;Yealink SIP-T40G;6162.00
12449;КОМБАТ Т-540 ;0.00
12464;Yealink CP960;70122.00
12470;Vostok ST-101DW ;8640.00
12480;Kenwood NX-3220E;531.00
12489;Kenwood NX-3220E2;488.00
12490;Kenwood NX-3220E3;430.00
12491;Kenwood NX-3320E;531.00
12493;Kenwood NX-3320E2;488.00
12495;Комбат ИПМ-725БП;10500.00
12498;Kenwood NX-3320E3;430.00
12507;Kenwood NX-3720E;659.00
12508;Kenwood NX-3720HK;806.00
12510;Kenwood NX-3820E;659.00
12513;Kenwood NX-3820HK;806.00
12515;TG-NET P3026M-24PoE-450W-V4;447.00
12516;TG-NET PSE501G-30W;31.00
12517;TG-NET WA3120i;0.00
12518;TG-NET WA2306;54.00
12519;TG-NET WA3122i;117.00
12528;Бизон ВЫСОТА HP600G;0.00
12585;Аргут А-73;12980.00
12588;Panasonic KX-NCP1170XJ ;0.00
12589;Panasonic KX-NCP1171XJ ;0.00
12590;Panasonic KX-NCP1172XJ ;0.00
12596;Panasonic KX-NCP1173XJ ;0.00
12597;Panasonic KX-NCP1190XJ;0.00
12598;Panasonic KX-NCP1290СJ;0.00
12600;Panasonic KX-TDA0174XJ;30180.00
12604;Motorola PMLN5096;7321.48
12613;Panasonic KX-TDA0177XJ;40040.00
12614;Panasonic KX-TDA0180X;20140.00
12615;Panasonic KX-TDA0181X;45410.00
12616;Panasonic KX-TDA0188XJ;0.00
12617;Panasonic KX-TDA0190XJ;15660.00
12618;Panasonic KX-TDA0191XJ;36870.00
12619;Panasonic KX-TDA0193XJ;23950.00
12621;Panasonic KX-TDA0194XJ;45140.00
12623;Panasonic KX-TDA0196XJ;0.00
12624;Panasonic KX-TDA0290CJ;65570.00
12625;Panasonic KX-TDA1178X;51690.00
12626;Panasonic KX-TDA6110XJ;58230.00
12627;Panasonic KX-TDA6111XJ;40210.00
12628;Panasonic KX-TDA6166XJ;0.00
12629;Panasonic KX-TDA6178XJ;49570.00
12630;Panasonic KX-TDA6381X;81810.00
12631;Panasonic KX-TDA6382X;132730.00
12632;Panasonic KX-TDE0101RU;54120.00
12633;Motorola PMNN4458;0.00
12634;Motorola PMNN4259;3638.00
12635;Motorola BDN6720;7639.80
12636;Panasonic KX-TDE0105XJ;0.00
12637;Panasonic KX-TDE0110XJ;19570.00
12638;Panasonic KX-TDE0111XJ;88590.00
12639;Panasonic KX-TDE6101RU;174900.00
12641;Panasonic KX-TE82460X;6258.00
12642;Panasonic KX-TE82474X;15060.00
12644;Panasonic KX-TE82480X;19410.00
12645;Panasonic KX-TE82491X;9937.00
12646;Panasonic KX-TE82494X;11350.00
12647;Panasonic KX-TDA0173XJ;20990.00
12648;Panasonic KX-TDA0172XJ;29250.00
12649;Panasonic KX-TDA0171XJ;19510.00
12650;Panasonic KX-TDA0170XJ;29550.00
12652;Panasonic KX-TDA0161XJ;18290.00
12653;Panasonic KX-TDA0144XJ;82890.00
12655;Panasonic KX-TDA0104XJ;43270.00
12657;Panasonic KX-TDA0103XJ;72929.00
12663;Panasonic KX-NS5170X;11590.00
12664;Panasonic KX-NS5171X;7764.00
12665;Motorola PMLN6854;54660.95
12666;Motorola PMNN4502 ;6912.20
12667;Motorola PMNN4511 ;7912.65
12668;Motorola PMLN7269 ;5911.75
12669;Motorola PMLN6754;15188.65
12670;Motorola PMLN7464;53660.50
12671;Panasonic KX-NS5172X;22140.00
12672;Motorola PMLN6760;52296.25
12673;Motorola PMLN6763;54570.00
12674;Panasonic KX-NS5173X;12140.00
12676;Panasonic KX-NS5174X;18300.00
12677;Panasonic KX-NS5180X;13110.00
12678;Motorola NNTN8359A;24556.50
12679;Motorola PMNN4493 ;6912.20
12680;Motorola PMNN4488;6184.60
12681;Panasonic KX-NS5290CE;59490.00
12682;Motorola PMNN4491;0.00
12683;Panasonic KX-NS5162X;10370.00
12684;Motorola PMNN4490;10186.40
12685;Motorola PMNN4409;0.00
12686;Panasonic KX-NS5136X;97330.00
12687;Motorola PMNN4406;0.00
12688;Motorola PMNN4412;5366.05
12689;Motorola PMNN4415;0.00
12690;Panasonic KX-HTS824RU;24666.00
12691;Motorola PMNN4416;0.00
12692;Panasonic KX-NSX1000RU;449863.00
12693;Motorola PMNN4417;0.00
12694;Motorola PMNN4418;0.00
12695;Panasonic KX-NSX2000RU;1052420.00
12696;Motorola PMNN4489;17462.40
12697;Motorola PMNN4525;2728.50
12698;Panasonic KX-TEB308RU;13531.00
