IE_XML_ID;IE_NAME;IE_DETAIL_TEXT_TYPE
13138;Yaesu FT-2980R;html
13458;Icom IC-7610;html
13479;Yaesu FTM-400XDR/DE B3 EXP;html
13872;Icom IC-7851;html
4012;Радиал A0 UHF;html
4013;Радиал A6 UHF;html
4014;Радиал A10 UHF;html
4015;Радиал D1 UHF;html
4016;Радиал D2 UHF;html
4017;Радиал D4 UHF;html
4018;Радиал DP1 UHF;html
4019;Радиал DP2 UHF;html
4020;Радиал DP4 UHF;html
4021;Радиал DM4 UHF;html
4022;Радиал D8 UHF;html
4023;Радиал А0 VHF;html
4024;Радиал A5-UHF;html
4025;Радиал A7 VHF;html
4026;Радиал D1 VHF;html
4027;Радиал D2 VHF;html
4028;Радиал D4 VHF;html
4029;Радиал D8 VHF;html
4030;Радиал F1 VHF;html
4031;Радиал F2 VHF;html
4228;Yaesu MTU-80/40;html
4229;Yaesu MTU 30/20;html
4803;Hytera AN0460M03;html
4804;Hytera AN0144M05;html
4817;Hytera DT20;html
4818;Hytera DT18;html
4828;Радиал DPR5-4V;html
4829;Радиал DPR5-6V;html
4839;Радиал DPR4-4V;html
4840;Радиал DPR4-6V;html
4841;Радиал DPRE4-4V;html
4842;Радиал DPRE4-6V;html
4843;Радиал DPRE4-6-2m;html
4844;Радиал DPR8-4V;html
4845;Радиал DPR8-6V;html
4846;Радиал DPR4-4U;html
4847;Радиал DPR8-4U;html
4848;Радиал DPRE5-4VL;html
4849;Радиал DPRE5-4VH;html
4850;Радиал DPRE5-6VL;html
4851;Радиал DPRE5-6VH;html
4852;Радиал DPRE4-4UL;html
4853;Радиал DPRE4-4UM;html
4854;Радиал DPRE4-4UH;html
4855;Радиал DPRE4-6UL;html
4856;Радиал DPRE4-6UM;html
4857;Радиал DPRE4-6UH;html
4858;Радиал DPF5-3V;html
4859;Радиал DPF5-4V;html
4860;Радиал DPF5-6V;html
4861;Радиал DPF8-4V;html
4862;Радиал DPF8-6V;html
4863;Радиал DPF4-4U;html
4864;Радиал DPF4-6U;html
4882;Радиал DPS5-4V;html
4883;Радиал DPS5-6V;html
4884;Радиал DPS8-4V;html
4885;Радиал DPS8-6V;html
4886;Радиал DPS4-6U;html
4887;Радиал DPS2-12U;html
4888;Радиал DPS2-12V;html
4890;Радиал MDF2-6V2/4,5;html
4891;Радиал MDF2-6V1/2;html
4892;Радиал MDF2-6V(M)2/4,5;html
4893;Радиал DPS2-6VM;html
4894;Радиал MDF1-6VM;html
4895;Радиал MDF1-6VL4.5/6;html
4896;Радиал MDF1-6VL6/8;html
4897;Радиал MDF1-6VL8/10;html
4898;Радиал MDF1-6VH4.5/6;html
4899;Радиал MDF1-6VH6/8;html
4900;Радиал MDF1-6VH8/10;html
4901;Радиал MDF1-6VH-15;html
4902;Радиал MDF1-12VH-4;html
4903;Радиал MDF2-8V;html
4904;Радиал MDF2-6V3-4.5UK;html
4905;Радиал MDF2-6VL-4.5/6HP;html
4906;Радиал MDF2-6VH-4.5/6HP;html
4907;Радиал MDF-6UL8/13;html
4908;Радиал MDF-6UM8/13;html
4909;Радиал MDF1-6UH5/8;html
4910;Радиал MDF1-6UL5/8;html
4911;Радиал MDF1-6UL-40;html
4912;Радиал MDF1-6U-10;html
4913;Радиал MDF2-6U10-HP;html
5161;Hytera AN0140H01;html
5162;Hytera AN0148H03;html
5163;Hytera AN0158H02;html
5164;Hytera AN0168H01;html
5165;Hytera AN0435H06;html
5166;Hytera AN0435W07;html
5198;Hytera AN0462M03;html
5199;Hytera AN0438M03;html
5200;Hytera AN0408M02;html
5201;Hytera AN0462M02;html
5202;Hytera AN0438M02;html
5203;Hytera AN0408M01;html
5204;Hytera AN0171M12;html
5205;Hytera AN0165M03;html
5206;Hytera AN0155M05;html
5207;Hytera AN0139M02;html
5208;Hytera AN0171M11;html
5209;Hytera AN0165M04;html
5210;Hytera AN0155M06;html
5211;Hytera AN0139M01;html
7754;Diamond CP-6;html
7767;Diamond KV5;html
7768;Diamond BB7V;html
7778;Diamond X7000;html
7890;Diamond X510N;html
7892;Diamond X510MH;html
7893;Diamond X30N;html
7894;Diamond F23;html
7899;Diamond HC100SJ;html
7900;Diamond MC-201 на магните;html
7901;Diamond MR77;html
7955;Diamond M-285H;html
7957;Diamond BC200;html
7958;Diamond BC100S;html
9031;MegaJet CB-50 MAG 125;html
9032;MegaJet ML145 MAG 125;html
9033;MegaJet ML145 MAG 160;html
9034;MegaJet ML145-N MAG 125;html
9036;MegaJet T3-27 NE;html
9037;MegaJet T3-27 M6;html
9038;MegaJet T3-27 MAG 125;html
9039;MegaJet T3-27 MAG 90;html
9040;MegaJet T3-27 N MAG 90;html
9041;MegaJet T3-27 N MAG 125;html
9042;MegaJet T3-27 N NO SPRING;html
9043;MegaJet ML145-N MAG 160;html
9044;MegaJet OMEGA;html
9045;MegaJet OMEGA MAG-90;html
9046;MegaJet SUPER 9;html
9047;MegaJet SUPER 9-L;html
9378;Радиал D1 AVIA;html
9379;Радиал AW0 VHF;html
9387;Радиал D2 VHF I;html
9390;Радиал DS2 VHF;html
9391;Optim mini CB ;html
9392;Радиал A5 VHF;html
9393;Optim 1С-100;html
9394;Optim CB EURO MAG;html
9395;Optim mini MAG;html
9396;Optim CB-100 MAG;html
9397;Optim SN MAG;html
9398;Optim CB-27;html
9399;Optim ML-145;html
9400;Optim ML-145 Strong;html
9401;Optim BIG;html
9402;Optim CB-50 DB MAG;html
9403;Optim CB-51 DB MAG;html
9404;Optim CB-82 MAG;html
9405;Optim CB T3 MAG;html
9406;Optim CB T3-27 MAG;html
9407;Optim CB BIG MAG;html
9409;Optim CB-1000;html
9410;Optim CB-1100;html
9411;Optim CB-1200;html
9412;Радиал D2 UHF I;html
9413;Optim CB Super-9;html
9414;Optim CB-73;html
9415;Optim CB-2001;html
9416;Optim UNION CB STAR;html
9417;Optim CB-50 DB;html
9418;Optim CB-52 DB;html
9419;Optim CB-92;html
9420;Optim CB-95;html
9421;Optim CB T3-27;html
9422;Радиал DP1 VHF;html
9423;Optim CB T3;html
9424;Optim CB-9 Plus;html
9425;Optim SN SMALL;html
9426;Optim SN LONG;html
9427;Радиал A4-165;html
9428;Optim FM-1;html
9429;Optim FM-2;html
9430;Optim CB-FM;html
9431;Optim CB-70 DB;html
9432;Optim Base ONE;html
9433;Optim Base TWO;html
9434;Optim 1C-100, 1/4 VHF;html
9435;Optim 1C-100, 5/8 VHF;html
9437;Optim VHF-1;html
9438;Optim VHF-1 (PL);html
9439;Optim UHF-1;html
9441;Optim MG-150;html
9442;Optim VHF/UHF-1;html
9466;Радиал DH2 VHF;html
9469;Радиал A5-433;html
9470;Радиал A7-433;html
9843;Радиал A10-70cm UHF;html
9844;Радиал A3-70cm UHF;html
9845;Радиал A3-CDMA UHF;html
9846;Радиал A23-70cm UHF;html
9847;Радиал SS-1CDMA;html
9848;Радиал D4 UHF I;html
9849;Радиал D4 UHF (H) I;html
9850;Радиал LA-UHF;html
9851;Радиал PA-420;html
9852;Радиал PA-450;html
9853;Радиал A0 VHF;html
9854;Радиал AW0 VHF MAR;html
9855;Радиал F2 VM;html
9856;Радиал D1-2m, D2-2m, D4-2m;html
9857;Радиал D4 VHF I;html
9858;Радиал DS4 VHF;html
9859;Радиал DS8 VHF;html
9860;Радиал DP2 VHF;html
9861;Радиал DP4 VHF;html
9862;Радиал DR1 VHF;html
9863;Радиал DH1 VHF;html
9864;Радиал DH4 VHF;html
9865;Радиал PA-153;html
9866;Радиал PA-156;html
9869;Радиал LA-156;html
9870;Радиал DG4-2m;html
9871;Радиал MW-HF;html
9872;Радиал RH4010;html
9873;Радиал Y3-FU;html
11367;ПАРУС АСД-VHF-5PL;html
11368;ПАРУС АСД-UHF-5PL;html
12795;ANLI MSA-1;html
12796;ANLI FM-3Y;html
12797;ANLI AF-11C;html
12798;ANLI MSA-2;html
12800;ANLI MA-21 ;html
12801;ANLI MSA-3 ;html
12802;ANLI A-100 DB;html
12805;ANLI A-1000 DB;html
12806;ANLI YG-3V;html
12807;ANLI YG-5V;html
12809;ANLI YG-8V;html
12815;ANLI UF-30W/B;html
12816;ANLI YG-5U;html
12818;ANLI YG-8U;html
12820;ANLI YG-8U;html
12821;ANLI AW-6 VHF;html
12822;ANLI SQ-7;html
12823;ANLI AT-3/3C;html
12830;ANLI X-60CM;html
12831;ANLI X-27CB;html
12832;ANLI X-270H/C;html
12833;ANLI AT-5R;html
12834;ANLI WH-14M;html
12835;ANLI EX-2HV;html
12838;ANLI EX-270HD;html
12841;ANLI EX-6H LB3;html
12842;ANLI EX-2V;html
12843;ANLI WH-711C;html
12844;ANLI WH-713;html
12855;ANLI WH-714;html
12856;ANLI WH-716/WH-717;html
12920;ANLI WH-718;html
12921;ANLI YG-24;html
12923;ANLI YG-58;html
12924;ANLI DS-24;html
12925;ANLI DS-58;html
13513;Комбат АА-27;html
13703;ANLI A-100MU-N;html
13705;ANLI A-100MV;html
13707;ANLI A-1000MV;html
13801;Vector AM-T3 MAG;html
13803;Vector AM-27 MAX;html
13961;Alinco EDX-3;html
14013;Alinco EA-145;html
14014;Alinco EA-163;html
14015;Alinco EA-150L;html
14016;Alinco EA-446L;html
14017;Alinco EA-500UV;html
14018;Alinco EA-228;html
14910;ANLI A-300 MV ДУБЛЕТ;html
15302;ANLI A-200 DB;html
15310;ANLI A-200 MU-N;html
15311;ANLI A-300 MU-N;html
15312;ANLI A-300 MV;html
15313;ANLI AF-1UW;html
15314;ANLI AF-1VW;html
15315;ANLI AF-2UW;html
15316;ANLI AT-3C;html
15318;ANLI AW-6 DBV;html
15319;ANLI AW-6 UHF;html
15322;ANLI EX-6H LB2;html
15323;ANLI MG-270;html
15324;ANLI QW-70U;html
15325;ANLI WH-21D;html
15458;Diamond SD330;html
15349;Тестовый товар;text
4084;Fanvil D100;html
9218;Grandstream GVC3200;html
9287;Yealink VC110-VCM60;html
9288;Yealink VC110-VCP40;html
10217;Yealink VC400-VCP40;html
10218;Yealink VC120-VCP40;html
10220;Yealink VC120-VCM60;html
10830;Grandstream GVC3202;html
11154;Panasonic KX-VC1300;html
11208;Panasonic KX-VC1600;html
11210;Panasonic KX-VC300CX;html
11422;Yealink VC110-VCP41;html
11423;Yealink VC120-12X-VCM30;html
11424;Yealink VC120-12X-VCM30-8way;html
11425;Yealink VC120-12X-VCP41;html
11426;Yealink VC120-12X-VCP41-8way;html
11857;Yealink VC800 ;html
12702;Panasonic KX-VC1000;html
12705;Panasonic KX-VC2000;html
12864;Yealink CAM50;html
13178;Grandstream GVC3210;html
13376;Yealink VDK110;html
13391;Yealink VDK120;html
13393;Yealink VDK400;html
13771;Yealink VC800-Phone-Wireless;html
13772;Yealink VC800-Phone-WP;html
13773;Yealink VC800-Exclude Mic;html
13775;Yealink VC500-Phone-Wired;html
13777;Yealink VC500-Phone-Wired-WP;html
13779;Yealink VC500-Wireless Micpod;html
13782;Yealink VC500-Wireless Micpod-WP;html
13783;Yealink VC500 Pro-Exclude Mic;html
13785;Yealink VC500-Exclude Mic;html
13786;Yealink VC200;html
13787;Yealink VC200-WP;html
13788;Yealink VC880;html
13789;Yealink VC Desktop;html
14403;Yealink CTP20;html
14848;Grandstream GVC3200 с аудио модулем;html
3840;Yealink SIP-T18P;html
3842;Yealink SIP-T19;html
3843;Yealink SIP-T19P;html
3844;Yealink SIP-T20;html
3845;Yealink SIP-T20P;html
3846;Yealink SIP-T21;html
3847;Yealink SIP-T21P;html
3848;Yealink SIP-T22P;html
3849;Yealink SIP-T26P;html
3850;Yealink SIP-T28P;html
3851;Yealink SIP-T32G;html
3852;Yealink SIP-T38G;html
3853;Yealink SIP-T41P;html
3854;Yealink SIP-T42G;html
3855;Yealink SIP-T46G;html
4033;Fanvil F52;html
4035;Fanvil C01;html
4036;Fanvil C66;html
4039;Grandstream GXP2160;html
4040;Grandstream GXP2140;html
4041;Grandstream GXP1160;html
4042;Grandstream GXP1165;html
4043;Grandstream GXP2200;html
4055;Fanvil C56;html
4056;Fanvil C58;html
4082;Fanvil C62;html
4087;Fanvil F52P;html
4088;Fanvil C56P;html
4089;Fanvil C58P;text
4101;Grandstream GXP-2124 v2;html
4126;Escene ES620-PE;html
4127;Escene ES410-PE;html
4128;Escene ES330-PEN;html
4129;Escene ES320-N;html
4130;Escene ES320-PN;html
4131;Escene ES292-N;html
4132;Escene ES292-PN;html
4133;Escene ES290-N;html
4134;Escene ES290-PN;html
4135;Escene ES220-N;html
4136;Escene ES220-PN;html
4137;Escene US102-YN;html
4138;Escene US102-PYN;html
4139;Escene CC800-N;html
4140;Escene CC800-PN;html
4141;Escene GS330-P;html
4142;Escene GS320-P;html
4145;Escene WS290-N;html
4191;Yealink SIP-T48G;html
4266;Panasonic KX-NT321RU;html
4267;Panasonic KX-NT400RU;html
4268;Panasonic KX-NT366RU;html
4269;Panasonic KX-NT346RU;html
4271;Panasonic KX-NT343RU;html
4313;Panasonic KX-UT113RU-B;html
4316;Panasonic KX-UT123RU-B;html
4317;Panasonic KX-UT133RU-B;html
4318;Panasonic KX-UT136RU-B;html
4319;Panasonic KX-UT248RU-B;html
4477;D-Link DPH-400S/E/F1;html
4478;D-Link DPH-150S/F2;html
4480;D-Link DPH-150SE/F2;html
4481;D-Link DPH-150SE/F3;html
4482;D-Link DPH-400S/E/F3;html
4483;D-Link DPH-400SE/E/F2;html
4484;D-Link DPH-400SE/E/F3;html
4523;AudioCodes 310HD (HDEPS);html
4525;AudioCodes 320HD (HDEPS);html
4530;Snom 300;html
4531;Snom 320;html
4532;Snom 370;html
4533;Snom 710;html
4534;Snom 720;html
4535;Snom 760;html
4536;Snom 821;html
4537;Snom 870;html
4538;Snom UC600;html
4550;AudioCodes 310HD (HDPS);html
4551;AudioCodes 310HD (HDE);html
4552;AudioCodes 320HD (HDE);html
4553;AudioCodes 320HD (HDPS);html
4554;AudioCodes 420HD (HDEPS);html
4555;AudioCodes 420HD (HDE);html
4556;AudioCodes 420HD (HDPS);html
4557;AudioCodes 430HD (HDEPS);html
4558;AudioCodes 430HD (HDEPSG);html
4559;AudioCodes 430HD (HDEG);html
4560;AudioCodes 430HD (HDE);html
4561;AudioCodes 440HD (HDEG);html
4562;AudioCodes 440HD (HDEPSG);html
4755;Matrix SETU VP248PE;html
4756;Matrix SETU VP248SE;html
4823;Digium D40;html
4824;Digium D45;html
4825;Digium D50;html
4826;Digium D70;html
5008;Hanlong UC862;html
5013;Hanlong UC842;html
5134;Hanlong UC860P;html
5135;Hanlong UC840P;html
5139;Hanlong UC806P;html
5140;Hanlong UC804P;html
5141;Hanlong UC803P;html
5142;Hanlong UC802P;html
6754;Yealink SIP-T29G;html
6881;LG-ERICSSON IP8802A.STGBK;html
6882;LG-ERICSSON IP8802.STGBK;html
6883;LG-ERICSSON IP8815E.STGBK;html
6884;LG-ERICSSON IP8830E.STGBK;html
6885;LG-ERICSSON IP8840E.STGBK;html
6886;LG-ERICSSON IP8850E.STGBK;html
6903;LG-ERICSSON LIP-8002E;html
6904;LG-ERICSSON LIP-8008E;html
6905;LG-ERICSSON LIP-8012E;html
6906;LG-ERICSSON LIP-8024D;html
6907;LG-ERICSSON LIP-8024E;html
6908;LG-ERICSSON LIP-8040E;html
6909;LG-ERICSSON LIP-8050E;html
6917;LG-ERICSSON WIT-400H;html
7049;Fanvil C400;html
7051;Fanvil X3 black / white;html
7052;Fanvil X3P;html
7053;Fanvil X5;html
7054;Fanvil X5G;html
7190;Mocet IP2041;html
7191;Mocet IP2061;html
7224;Yealink SIP-T23P;html
7225;Yealink SIP-T23G;html
7280;Atcom Rainbow 1 L;html
7281;Atcom Rainbow2;html
7282;Atcom AT-530 Ru;html
7283;Atcom AT-530P;html
7293;Atcom AT-610;html
7294;Atcom AT-610P;html
7295;Atcom AT-620;html
7296;Atcom AT-620P;html
7297;Atcom AT-640P;html
7298;Atcom AT-800DР;html
7300;Atcom AT-810;html
7301;Atcom AT-810P;html
7302;Atcom AT-820;html
7303;Atcom AT-820P;html
7365;Yealink SIP-T27P;html
8050;Yealink SIP-T21 E2;html
8051;Yealink SIP-T21P E2;html
8085;Grandstream GXP-1100;html
8086;Grandstream GXP-1105;html
8087;Grandstream GXP-1400;html
8088;Grandstream GXP-1405;html
8089;Grandstream GXP-1450;html
8090;Grandstream GXP-2130;html
8095;Gigaset DX800A;html
8349;Planet VIP254T;html
8424;Grandstream GXP-1610;html
8425;Grandstream GXP-1620;html
8426;Grandstream GXP-1625;html
8427;Grandstream GXP-1628;html
8428;Grandstream GXP-2130V2;html
8622;SkypeMate USB-M3K;html
8625;SkypeMate USB-P4K;html
8626;SkypeMate VM-01S;html
9126;Yealink SIP-T19 E2;html
9127;Yealink SIP-T19P E2;html
9146;LG-ERICSSON WIT-400HE;html
9148;LG-Ericsson LIP-9002;html
9149;LG-Ericsson LIP-9010;html
9150;LG-Ericsson LIP-9020;html
9151;LG-Ericsson LIP-9030;html
9152;LG-Ericsson LIP-9040;html
9205;Panasonic KX-NT560;html
9206;Panasonic KX-NT553;html
9207;Panasonic KX-NT556;html
9208;Panasonic KX-NT543;html
9209;Panasonic KX-NT546;html
9210;Panasonic KX-NT511P;html
9211;Panasonic KX-HDV130RU;html
9309;Snom D765;html
9551;Yealink SIP-T40P;html
9654;Grandstream GXP2135;html
9944;Escene ES206-PN;html
9946;Avaya 9608/9608C;html
9948;Avaya 9611G;html
9953;Avaya 9621G;html
9958;Avaya 9641GS;html
9961;Avaya 9650;html
9965;Avaya 9601;html
9982;Avaya 1603;html
9985;Avaya 1603SW;html
9986;Avaya 1608;html
10003;Avaya 1616;html
10004;Avaya 16СС;html
10006;Avaya H175;html
10007;Avaya E169;html
10008;Avaya E129;html
10018;Avaya 1110;html
10019;Avaya 1120E;html
10020;Avaya 1140E;html
10051;Avaya 1150E;html
10052;Avaya 1165E;html
10054;Avaya 1210;html
10057;Avaya 1220;html
10062;Avaya 1230;html
10087;Avaya 3641/6120;html
10088;Avaya 3645/6140;html
10811;Grandstream GXP1630;html
10812;Grandstream GXP2170;html
10974;Fanvil X3S;html
10975;Fanvil X3SP;html
10976;Fanvil X4;html
10979;Fanvil X4G;html
10986;Fanvil H3;html
10987;Fanvil H5;html
10990;Snom D305;html
10993;Snom D315;html
10994;Snom D345;html
10995;Snom D375;html
10997;Snom D710;html
10999;Snom D715;html
11002;Snom D725;html
11003;Snom D745;html
11016;Panasonic KX-HDV100RU;html
11021;Panasonic KX-NT511АRU;html
11023;Panasonic KX-NT551RU;html
11032;Panasonic KX-HDV330RU;html
11033;Panasonic KX-HDV230RU;html
11034;Panasonic KX-HDV430RU;html
11105;Grandstream GXP-1615;html
11186;Jabra DIAL 550;html
11194;Ubiquiti UniFi VoIP Phone;html
11195;Ubiquiti UniFi VoIP Phone Pro;html
11196;Ubiquiti UniFi VoIP Phone Executive;html
11202;Motorola LEX L10;html
11292;Fanvil X3G;html
11293;Grandstream GXP-1760;html
11294;Grandstream GXP-1780;html
11295;Grandstream GXP-1782;html
11444;Fanvil X6;html
11470;Yealink SIP-T27G;html
11873;Yealink SIP-T41S;html
11876;Yealink SIP-T42S;html
11879;Yealink SIP-T46S;html
11881;Yealink SIP-T48S;html
11882;Yealink SIP-T56A;html
11954;Yealink SIP-T58A;html
11955;Yealink SIP-T58V;html
12025;Atcom Rainbow 2 (POE, без б/п) ;html
12027;Atcom Rainbow2 LW (POE, без б/п);html
12029;Atcom Rainbow3 (POE, без б/п);html
12033;Atcom Rainbow3 S (POE, без б/п);html
12035;Atcom Rainbow4 (POE, без б/п);html
12039;Atcom Rainbow4 S (POE, без б/п);html
12042;Fanvil H1;html
12045;Escene ES205-N;html
12047;Escene ES205-PN;html
12049;Escene ES280-PV4;html
12052;Escene ES620-PEG ;html
12055;Escene ES620-PEN;html
12057;Escene GS292-PN;html
12071;Escene GS330-PEN;html
12075;Escene GS410-PEN;html
12078;Escene GS620-PEN;html
12081;Escene HS108-PN;html
12082;Escene HS118-PNB;html
12084;Escene HS118V2;html
12085;Escene WS118-PBV4;html
12087;Escene WS282-PV4;html
12089;Escene WS290-PN с б/п;html
12436;Yealink SIP-T40G;html
12726;Panasonic KX-NT346RU-B;html
12860;Yealink SIP-T54S;html
12863;Yealink SIP-T52S;html
13120;IPmatika PH656NW;html
13122;IPmatika PH658N;html
13179;Grandstream GXP-1760w;html
13851;Snom D385;html
13852;Snom D785 White;html
13853;Snom D785;html
13858;Snom D712;html
13861;Snom D735;html
13862;Snom D735 White;html
13864;Snom D715 White;html
13865;Snom D120;html
13876;Fanvil X2P;html
14265;Htek UC926 RU;html
14268;Htek UC924 RU;html
14269;Htek UC923 RU;html
14270;Htek UC903P RU;html
14272;Htek UC912P RU;html
14274;Htek UC902 RU;html
14303;Yealink SIP-T21P E2 без БП;html
14305;Yealink SIP-T19P E2 без БП;html
14315;Grandstream DP752;html
14411;Escene ES282-PC;html
14412;Escene ES330-PEGV4;html
14413;Escene WS330-PEGV4;html
14414;Escene WS620-PEGV4;html
14417;Escene ES206N;html
14418;Escene ES280-V4;html
14421;Escene ES282-PG;html
14422;Escene HS118-PNW;html
14426;Yealink W41P;html
14427;Yealink SIP-T57W;html
14428;Yealink SIP-T54W;html
14430;Yealink SIP-T53W;html
14686;Snom D717;html
14690;Grandstream GXV3380;html
14691;Snom D717 White;html
14692;Snom D335;html
14705;Gigaset N870 IP PRO;html
14706;Gigaset Maxwell Basic;html
14707;Gigaset Maxwell 3;html
14777;Yealink W80B;html
14797;Fanvil H2;html
14798;Fanvil H2S ;html
14799;Fanvil X1;html
14800;Fanvil X2C;html
14827;Atcom A11;html
14829;Atcom A41;html
14830;Atcom A41W;html
14831;Atcom A48;html
14832;Atcom A48W;html
14833;Atcom A68;html
14834;Atcom A11 с б/п;html
14835;Fanvil X5S;html
14845;Grandstream WP820;html
14857;Atcom A10;html
14858;Atcom A10W;html
14860;Atcom A20 ;html
14861;Atcom A20W;html
14862;Atcom A21;html
14863;Atcom A21 с б/п;html
14864;Atcom A41 с б/п;html
14865;Atcom A68W;html
14866;Atcom Rainbow1;html
14914;Grandstream GRP2616;html
14925;LG-Ericsson LIP-9008;html
14926;LG-Ericsson LIP-9008G;html
14930;LG-Ericsson LIP-9040С;html
15629;Yealink SIP-T30;html
15630;Yealink SIP-T30P;html
15631;Yealink SIP-T31;html
15632;Yealink SIP-T31G;html
15633;Yealink SIP-T31P;html
15805;Yealink SIP-T33G;html
15922;Yealink SIP-T33P;html
15923;Yealink SIP-T43U;html
15924;Yealink SIP-T46U;html
15925;Yealink SIP-T48U;html
15934;Yealink SIP-T53;html
15995;Yealink SIP T41S SfB;html
15997;Yealink SIP-T42S SfB;html
15998;Yealink SIP-T48S SfB;html
15999;Yealink SIP-T55A SfB;html
16000;Yealink SIP-T55A Teams edition;html
16003;Yealink SIP-T58A SfB;html
3856;Yealink W52H;html
3857;Yealink W52P;html
4102;Grandstream DP-715;html
4540;Snom M9;html
4541;Snom m9 Handset;html
6803;LG-ERICSSON GDC-600BE;html
6804;LG-ERICSSON GDC-450H;html
6805;LG-ERICSSON GDC-800Bi.STG;html
6806;LG-ERICSSON GDC-800R;html
6920;LG-ERICSSON GDC-800H.STG;html
7501;Gigaset A510 IP RUS;html
7502;Gigaset C530A IP RUS;html
7810;RTX 9430;html
8057;Grandstream DP710;html
8096;Gigaset N720 DM PRO Multicell;html
8097;Gigaset DECT N720 IP PRO Multicell;html
8098;Gigaset C530H RUS;html
8099;Gigaset R630H PRO;html
8100;Gigaset S810H RUS;html
8101;Gigaset SL610H PRO;html
8350;Дополнительная трубка к DUALphone 3081;html
8351;Дополнительная трубка к DUALphone 3088RU;html
8352;Дополнительная трубка к DUALphone 4088RU (белая / черная);html
8353;RTX DUALphone 3081;html
8354;RTX DUALphone 3088RU;html
8355;RTX DUALphone 4088RU (белый / черный);html
8430;RTX 8660;html
8431;RTX 8430 Handset;html
8432;RTX 8630 Handset;html
8433;RTX 8830 Handset;html
8434;RTX 4024;html
8436;Tecom DMP330;html
9073;LG-Ericsson GDC-500H;html
9212;Panasonic KX-TPA65;html
10083;Avaya 3740;html
10084;Avaya 3749;html
10085;Avaya 3720;html
10086;Avaya 3725;html
10089;Avaya D100;html
10584;Yealink W56P;html
10594;Yealink W56H;html
10809;Grandstream DP750;html
10810;Grandstream DP720;html
11006;Panasonic KX-TGP600;html
11012;Panasonic KX-TPA60 ;html
11013;Panasonic KX-TPA50 ;html
11014;Panasonic KX-TGP500;html
11029;Panasonic KX-UDT111RU;html
11030;Panasonic KX-UDT121RU;html
11041;Gigaset A540 IP;html
11042;Gigaset A540H;html
11061;Panasonic KX-TCA185RU;html
11063;Panasonic KX-TCA285RU;html
11064;Panasonic KX-TCA385RU;html
11065;Panasonic KX-WT115RU;html
11073;Panasonic KX-NS0154CE ;html
11075;Panasonic KX-TDA0155CE;html
11077;Panasonic KX-TDA0158CE ;html
11079;Panasonic KX-UDS124CE;html
11087;Snom M700;html
11088;Snom M300;html
11093;Snom M9r;html
11095;Snom M9R Expansion set;html
11097;Snom M25;html
11098;Snom M65;html
11099;Snom M85;html
11101;Snom C50 c M9r;html
11102;Snom M325;html
11238;Gigaset SL750H;html
12096;Gigaset N510 IP PRO DECT ;html
12098;Gigaset R650H PRO ;html
12866;Yealink W60B;html
12867;Yealink W60P;html
13180;Grandstream DP760;html
13871;Snom M15 SC;html
13874;Snom M215 SC;html
14317;Grandstream DP722;html
14319;Grandstream DP730;html
14406;Yealink W53P;html
14407;Yealink W53H;html
14704;Gigaset S650H PRO;html
14890;Snom C50;html
14968;Snom M900;html
16010;Yealink W59R;html
16011;Yealink W80B new;html
16015;Yealink W80DM;html
3858;Yealink VP530;html
4034;Fanvil D900;html
4037;Fanvil D800;html
4046;Grandstream GXV-3175 v2;html
4100;Grandstream GXV-3140 v2;html
4321;Panasonic KX-UT670RU;html
4665;Grandstream GXV3240;html
6910;LG-ERICSSON LIP-8050V;html
6911;LG-Ericsson LIP-9070;html
7048;Fanvil C600;html
8429;Grandstream GXV-3275;html
9286;Yealink SIP VP-T49G;html
13914;Gigaset PRO Maxwell 10S;html
14401;Yealink VP59;html
14846;Grandstream GXV3370;html
14911;Grandstream GXV3350;html
14941;LG-Ericsson LIP-9071;html
15994;Yealink SIP-T58A с камерой;html
4273;Panasonic KX-NT700;html
4539;Snom Meeting Point;html
7366;Yealink CP860;html
8336;Mobigater ED conf 01;html
9487;Grandstream GAC2500;html
10072;Avaya B189;html
10073;Avaya B179;html
10075;Avaya B159;html
10107;Avaya B169;html
12464;Yealink CP960;html
12869;Yealink CP920;html
13870;Snom C520;html
14432;Yealink CP930W;html
15626;Yealink CP930W-Base;html
16009;Yealink CP960 SfB;html
4147;Escene AD200;html
4148;Escene AD300;html
6767;LG-Ericsson LIK-PSU;html
6812;LG-ERICSSON CM-PSUD.STG;html
6813;LG-ERICSSON CM-PSUA.STG;html
6814;LG-ERICSSON CM-1URMC.STG;html
6918;LG-ERICSSON SL-A14ER6;html
6919;LG-ERICSSON LIP-ADPT;html
8102;Gigaset N720 PSU;html
12873;Yealink YLPOE30;html
12877;Yealink PSU 5VDC,2A ;html
12878;Yealink PSU 5VDC,1.2A ;html
12879;Yealink PSU 5VDC, 600mA;html
13878;Snom 10W PSU-A6 EU;html
13888;Snom Battery for M65/M85/C50;html
13890;Snom PSU M-SC-base;html
13892;Snom PSU M-SC-HS;html
13893;Snom A5;html
13899;Snom PSU for Meeting Point;html
4292;Milesight MS-C3372-VP;html
4293;Milesight MS-C2681-P;html
4294;Milesight MS-C3681-P;html
4295;Milesight MS-C3682-P;html
4296;Milesight MS-C2682-P;html
4382;Panasonic WV-NW502SE;html
4383;Panasonic WV-SF132E;html
4384;Panasonic WV-SF135E;html
4385;Panasonic WV-SF138;html
