IE_XML_ID;IE_NAME;IE_CODE
4134;Escene ES290-PN;4134
4135;Escene ES220-N;4135
4136;Escene ES220-PN;4136
4137;Escene US102-YN;4137
4138;Escene US102-PYN;4138
4139;Escene CC800-N;escene-cc800-n
4140;Escene CC800-PN;4140
4141;Escene GS330-P;4141
4142;Escene GS320-P;4142
4145;Escene WS290-N;4145
4191;Yealink SIP-T48G;4191
4266;Panasonic KX-NT321RU;4266
4267;Panasonic KX-NT400RU;panasonic-kx-nt400ru
4268;Panasonic KX-NT366RU;4268
4269;Panasonic KX-NT346RU;4269
4271;Panasonic KX-NT343RU;4271
4313;Panasonic KX-UT113RU-B;4313
4316;Panasonic KX-UT123RU-B;4316
4317;Panasonic KX-UT133RU-B;4317
4318;Panasonic KX-UT136RU-B;4318
4319;Panasonic KX-UT248RU-B;4319
4477;D-Link DPH-400S/E/F1;4477
4478;D-Link DPH-150S/F2;4478
4480;D-Link DPH-150SE/F2;4480
4481;D-Link DPH-150SE/F3;4481
4482;D-Link DPH-400S/E/F3;d-link-dph-400s-e-f3
4483;D-Link DPH-400SE/E/F2;d-link-dph-400se-e-f2
4484;D-Link DPH-400SE/E/F3;d-link-dph-400se-e-f3
4523;AudioCodes 310HD (HDEPS);4523
4525;AudioCodes 320HD (HDEPS);4525
4530;Snom 300;4530
4531;Snom 320;4531
4532;Snom 370;4532
4533;Snom 710;4533
4534;Snom 720;4534
4535;Snom 760;snom-760
4536;Snom 821;4536
4537;Snom 870;4537
4538;Snom UC600;4538
4550;AudioCodes 310HD (HDPS);4550
4551;AudioCodes 310HD (HDE);4551
4552;AudioCodes 320HD (HDE);4552
4553;AudioCodes 320HD (HDPS);4553
4554;AudioCodes 420HD (HDEPS);4554
4555;AudioCodes 420HD (HDE);4555
4556;AudioCodes 420HD (HDPS);4556
4557;AudioCodes 430HD (HDEPS);4557
4558;AudioCodes 430HD (HDEPSG);4558
4559;AudioCodes 430HD (HDEG);4559
4560;AudioCodes 430HD (HDE);4560
4561;AudioCodes 440HD (HDEG);4561
4562;AudioCodes 440HD (HDEPSG);4562
4755;Matrix SETU VP248PE;4755
4756;Matrix SETU VP248SE;4756
4823;Digium D40;4823
4824;Digium D45;4824
4825;Digium D50;4825
4826;Digium D70;4826
5008;Hanlong UC862;5008
5013;Hanlong UC842;5013
5134;Hanlong UC860P;5134
5135;Hanlong UC840P;5135
5139;Hanlong UC806P;5139
5140;Hanlong UC804P;5140
5141;Hanlong UC803P;5141
5142;Hanlong UC802P;5142
6754;Yealink SIP-T29G;yealink-sip-t29g
6881;LG-ERICSSON IP8802A.STGBK;6881
6882;LG-ERICSSON IP8802.STGBK;6882
6883;LG-ERICSSON IP8815E.STGBK;6883
6884;LG-ERICSSON IP8830E.STGBK;6884
6885;LG-ERICSSON IP8840E.STGBK;6885
6886;LG-ERICSSON IP8850E.STGBK;6886
6903;LG-ERICSSON LIP-8002E;6903
6904;LG-ERICSSON LIP-8008E;6904
6905;LG-ERICSSON LIP-8012E;6905
6906;LG-ERICSSON LIP-8024D;6906
6907;LG-ERICSSON LIP-8024E;6907
6908;LG-ERICSSON LIP-8040E;6908
6909;LG-ERICSSON LIP-8050E;6909
6917;LG-ERICSSON WIT-400H;6917
7049;Fanvil C400;7049
7051;Fanvil X3 black / white;7051
7052;Fanvil X3P;7052
7053;Fanvil X5;7053
7054;Fanvil X5G;7054
7190;Mocet IP2041;7190
7191;Mocet IP2061;7191
7224;Yealink SIP-T23P;7224
7225;Yealink SIP-T23G;yealink-sip-t23g
7280;Atcom Rainbow 1 L;7280
7281;Atcom Rainbow2;7281
7282;Atcom AT-530 Ru;7282
7283;Atcom AT-530P;7283
7293;Atcom AT-610;7293
7294;Atcom AT-610P;7294
7295;Atcom AT-620;7295
7296;Atcom AT-620P;7296
7297;Atcom AT-640P;7297
7298;Atcom AT-800DР;7298
7300;Atcom AT-810;7300
7301;Atcom AT-810P;7301
7302;Atcom AT-820;7302
7303;Atcom AT-820P;7303
7365;Yealink SIP-T27P;7365
8050;Yealink SIP-T21 E2;yealink-sip-t21-e2
8051;Yealink SIP-T21P E2;yealink-sip-t21p-e2
8085;Grandstream GXP-1100;8085
8086;Grandstream GXP-1105;8086
8087;Grandstream GXP-1400;8087
8088;Grandstream GXP-1405;8088
8089;Grandstream GXP-1450;8089
8090;Grandstream GXP-2130;8090
8095;Gigaset DX800A;8095
8349;Planet VIP254T;8349
8424;Grandstream GXP-1610;grandstream-gxp-1610
8425;Grandstream GXP-1620;grandstream-gxp-1620
8426;Grandstream GXP-1625;grandstream-gxp-1625
8427;Grandstream GXP-1628;grandstream-gxp-1628
8428;Grandstream GXP-2130V2;grandstream-gxp-2130v2
8622;SkypeMate USB-M3K;8622
8625;SkypeMate USB-P4K;8625
8626;SkypeMate VM-01S;8626
9126;Yealink SIP-T19 E2;yealink-sip-t19-e2
9127;Yealink SIP-T19P E2;yealink-sip-t19p-e2
9146;LG-ERICSSON WIT-400HE;9146
9148;LG-Ericsson LIP-9002;lg-ericsson-lip-9002
9149;LG-Ericsson LIP-9010;lg-ericsson-lip-9010
9150;LG-Ericsson LIP-9020;lg-ericsson-lip-9020
9151;LG-Ericsson LIP-9030;lg-ericsson-lip-9030
9152;LG-Ericsson LIP-9040;lg-ericsson-lip-9040
9205;Panasonic KX-NT560;panasonic-kx-nt560
9206;Panasonic KX-NT553;panasonic-kx-nt553
9207;Panasonic KX-NT556;panasonic-kx-nt556
9208;Panasonic KX-NT543;panasonic-kx-nt543
9209;Panasonic KX-NT546;panasonic-kx-nt546
9210;Panasonic KX-NT511P;panasonic-kx-nt511p
9211;Panasonic KX-HDV130RU;panasonic-kx-hdv130ru
9309;Snom D765;snom-d765
9551;Yealink SIP-T40P;yealink-sip-t40p
9654;Grandstream GXP2135;grandstream-gxp2135
9944;Escene ES206-PN;escene-es206-pn
9946;Avaya 9608/9608C;9946
9948;Avaya 9611G;9948
9953;Avaya 9621G;9953
9958;Avaya 9641GS;9958
9961;Avaya 9650;9961
9965;Avaya 9601;9965
9982;Avaya 1603;9982
9985;Avaya 1603SW;9985
9986;Avaya 1608;9986
10003;Avaya 1616;10003
10004;Avaya 16СС;10004
10006;Avaya H175;10006
10007;Avaya E169;10007
10008;Avaya E129;10008
10018;Avaya 1110;10018
10019;Avaya 1120E;10019
10020;Avaya 1140E;10020
10051;Avaya 1150E;10051
10052;Avaya 1165E;10052
10054;Avaya 1210;10054
10057;Avaya 1220;10057
10062;Avaya 1230;10062
10087;Avaya 3641/6120;10087
10088;Avaya 3645/6140;10088
10811;Grandstream GXP1630;grandstream-gxp1630
10812;Grandstream GXP2170;grandstream-gxp2170
10974;Fanvil X3S;10974
10975;Fanvil X3SP;10975
10976;Fanvil X4;10976
10979;Fanvil X4G;10979
10986;Fanvil H3;fanvil-h3
10987;Fanvil H5;fanvil-h5
10990;Snom D305;snom-d305
10993;Snom D315;snom-d315
10994;Snom D345;snom-d345
10995;Snom D375;snom-d375
10997;Snom D710;snom-d710
10999;Snom D715;snom-d715
11002;Snom D725;snom-d725
11003;Snom D745;snom-d745
11016;Panasonic KX-HDV100RU;panasonic-kx-hdv100ru
11021;Panasonic KX-NT511АRU;11021
11023;Panasonic KX-NT551RU;panasonic-kx-nt551ru
11032;Panasonic KX-HDV330RU;panasonic-kx-hdv330ru
11033;Panasonic KX-HDV230RU;panasonic-kx-hdv230ru
11034;Panasonic KX-HDV430RU;panasonic-kx-hdv430ru
11105;Grandstream GXP-1615;grandstream-gxp-1615
11186;Jabra DIAL 550;jabra-dial-550
11194;Ubiquiti UniFi VoIP Phone;11194
11195;Ubiquiti UniFi VoIP Phone Pro;11195
11196;Ubiquiti UniFi VoIP Phone Executive;11196
11202;Motorola LEX L10;11202
11292;Fanvil X3G;11292
11293;Grandstream GXP-1760;grandstream-gxp-1760
11294;Grandstream GXP-1780;grandstream-gxp-1780
11295;Grandstream GXP-1782;grandstream-gxp-1782
11444;Fanvil X6;11444
11470;Yealink SIP-T27G;yealink-sip-t27g
11873;Yealink SIP-T41S;yealink-sip-t41s
11876;Yealink SIP-T42S;yealink-sip-t42s
11879;Yealink SIP-T46S;yealink-sip-t46s
11881;Yealink SIP-T48S;yealink-sip-t48s
11882;Yealink SIP-T56A;yealink-sip-t56a
11954;Yealink SIP-T58A;yealink-sip-t58a
11955;Yealink SIP-T58V;11955
12025;Atcom Rainbow 2 (POE, без б/п) ;12025
12027;Atcom Rainbow2 LW (POE, без б/п);12027
12029;Atcom Rainbow3 (POE, без б/п);12029
12033;Atcom Rainbow3 S (POE, без б/п);12033
12035;Atcom Rainbow4 (POE, без б/п);12035
12039;Atcom Rainbow4 S (POE, без б/п);12039
12042;Fanvil H1;fanvil-h1
12045;Escene ES205-N;escene-es205-n
12047;Escene ES205-PN;escene-es205-pn
12049;Escene ES280-PV4;escene-es280-pv4
12052;Escene ES620-PEG ;escene-es620-peg
12055;Escene ES620-PEN;12055
12057;Escene GS292-PN;12057
12071;Escene GS330-PEN;12071
12075;Escene GS410-PEN;12075
12078;Escene GS620-PEN;12078
12081;Escene HS108-PN;escene-hs108-pn
12082;Escene HS118-PNB;escene-hs118-pnb
12084;Escene HS118V2;12084
12085;Escene WS118-PBV4;escene-ws118-pbv4
12087;Escene WS282-PV4;escene-ws282-pv4
12089;Escene WS290-PN с б/п;12089
12436;Yealink SIP-T40G;yealink-sip-t40g
12726;Panasonic KX-NT346RU-B;12726
12860;Yealink SIP-T54S;yealink-sip-t54s
12863;Yealink SIP-T52S;12863
13120;IPmatika PH656NW;13120
13122;IPmatika PH658N;13122
13179;Grandstream GXP-1760w;grandstream-gxp-1760w
13851;Snom D385;snom-d385
13852;Snom D785 White;snom-d785-white
13853;Snom D785;snom-d785
13858;Snom D712;13858
13861;Snom D735;snom-d735
13862;Snom D735 White;snom-d735-white
13864;Snom D715 White;snom-d715-white
13865;Snom D120;snom-d120
13876;Fanvil X2P;fanvil-x2p
14265;Htek UC926 RU;htek-uc926-ru
14268;Htek UC924 RU;htek-uc924-ru
14269;Htek UC923 RU;htek-uc923-ru
14270;Htek UC903P RU;htek-uc903p-ru
14272;Htek UC912P RU;htek-uc912p-ru
14274;Htek UC902 RU;htek-uc902-ru
14303;Yealink SIP-T21P E2 без БП;yealink-sip-t21p-e2-bez-bp
14305;Yealink SIP-T19P E2 без БП;yealink-sip-t19p-e2-bez-bp
14315;Grandstream DP752;grandstream-dp752
14411;Escene ES282-PC;escene-es282-pc
14412;Escene ES330-PEGV4;escene-es330-pegv4
14413;Escene WS330-PEGV4;escene-ws330-pegv4
14414;Escene WS620-PEGV4;escene-ws620-pegv4
14417;Escene ES206N;escene-es206n
14418;Escene ES280-V4;escene-es280-v4
14421;Escene ES282-PG;escene-es282-pg
14422;Escene HS118-PNW;escene-hs118-pnw
14426;Yealink W41P;yealink-w41p
14427;Yealink SIP-T57W;yealink-sip-t57w
14428;Yealink SIP-T54W;yealink-sip-t54w
14430;Yealink SIP-T53W;yealink-sip-t53w
14686;Snom D717;snom-d717
14690;Grandstream GXV3380;14690
14691;Snom D717 White;snom-d717-white
14692;Snom D335;snom-d335
14705;Gigaset N870 IP PRO;gigaset-n870-ip-pro
14706;Gigaset Maxwell Basic;gigaset-maxwell-basic
14707;Gigaset Maxwell 3;gigaset-maxwell-3
14777;Yealink W80B;14777
14797;Fanvil H2;14797
14798;Fanvil H2S ;14798
14799;Fanvil X1;14799
14800;Fanvil X2C;14800
14827;Atcom A11;atcom-a11
14829;Atcom A41;atcom-a41
14830;Atcom A41W;atcom-a41w
14831;Atcom A48;atcom-a48
14832;Atcom A48W;atcom-a48w
14833;Atcom A68;atcom-a68
14834;Atcom A11 с б/п;atcom-a11-s-bp
14835;Fanvil X5S;14835
14845;Grandstream WP820;grandstream-wp820
14857;Atcom A10;14857
14858;Atcom A10W;atcom-a10w
14860;Atcom A20 ;14860
14861;Atcom A20W;atcom-a20w
14862;Atcom A21;atcom-a21
14863;Atcom A21 с б/п;14863
14864;Atcom A41 с б/п;atcom-a41-s-bp
14865;Atcom A68W;14865
14866;Atcom Rainbow1;14866
14914;Grandstream GRP2616;14914
14925;LG-Ericsson LIP-9008;lg-ericsson-lip-9008
14926;LG-Ericsson LIP-9008G;lg-ericsson-lip-9008g
14930;LG-Ericsson LIP-9040С;lg-ericsson-lip-9040s
15629;Yealink SIP-T30;yealink-sip-t30
15630;Yealink SIP-T30P;yealink-sip-t30p
15631;Yealink SIP-T31;yealink-sip-t31
15632;Yealink SIP-T31G;yealink-sip-t31g
15633;Yealink SIP-T31P;yealink-sip-t31p
15805;Yealink SIP-T33G;yealink-sip-t33g
15922;Yealink SIP-T33P;yealink-sip-t33p
15923;Yealink SIP-T43U;yealink-sip-t43u
15924;Yealink SIP-T46U;yealink-sip-t46u
15925;Yealink SIP-T48U;yealink-sip-t48u
15934;Yealink SIP-T53;yealink-sip-t53
15995;Yealink SIP T41S SfB;yealink-sip-t41s-sfb
15997;Yealink SIP-T42S SfB;yealink-sip-t42s-sfb
15998;Yealink SIP-T48S SfB;yealink-sip-t48s-sfb
15999;Yealink SIP-T55A SfB;yealink-sip-t55a-sfb
16000;Yealink SIP-T55A Teams edition;yealink-sip-t55a-teams-edition
16003;Yealink SIP-T58A SfB;yealink-sip-t58a-sfb
3856;Yealink W52H;3856
3857;Yealink W52P;3857
4102;Grandstream DP-715;4102
4540;Snom M9;4540
4541;Snom m9 Handset;4541
6803;LG-ERICSSON GDC-600BE;6803
6804;LG-ERICSSON GDC-450H;6804
6805;LG-ERICSSON GDC-800Bi.STG;6805
6806;LG-ERICSSON GDC-800R;6806
6920;LG-ERICSSON GDC-800H.STG;6920
7501;Gigaset A510 IP RUS;7501
7502;Gigaset C530A IP RUS;7502
7810;RTX 9430;7810
8057;Grandstream DP710;8057
8096;Gigaset N720 DM PRO Multicell;8096
8097;Gigaset DECT N720 IP PRO Multicell;8097
8098;Gigaset C530H RUS;8098
8099;Gigaset R630H PRO;8099
8100;Gigaset S810H RUS;8100
8101;Gigaset SL610H PRO;8101
8350;Дополнительная трубка к DUALphone 3081;8350
8351;Дополнительная трубка к DUALphone 3088RU;8351
8352;Дополнительная трубка к DUALphone 4088RU (белая / черная);8352
8353;RTX DUALphone 3081;8353
8354;RTX DUALphone 3088RU;8354
8355;RTX DUALphone 4088RU (белый / черный);8355
8430;RTX 8660;8430
8431;RTX 8430 Handset;8431
8432;RTX 8630 Handset;8432
8433;RTX 8830 Handset;8433
8434;RTX 4024;8434
8436;Tecom DMP330;8436
9073;LG-Ericsson GDC-500H;9073
9212;Panasonic KX-TPA65;9212
10083;Avaya 3740;10083
10084;Avaya 3749;10084
10085;Avaya 3720;10085
10086;Avaya 3725;10086
10089;Avaya D100;10089
10584;Yealink W56P;10584
10594;Yealink W56H;10594
10809;Grandstream DP750;10809
10810;Grandstream DP720;10810
11006;Panasonic KX-TGP600;11006
11012;Panasonic KX-TPA60 ;11012
11013;Panasonic KX-TPA50 ;11013
11014;Panasonic KX-TGP500;11014
11029;Panasonic KX-UDT111RU;11029
11030;Panasonic KX-UDT121RU;11030
11041;Gigaset A540 IP;11041
11042;Gigaset A540H;11042
11061;Panasonic KX-TCA185RU;11061
11063;Panasonic KX-TCA285RU;11063
11064;Panasonic KX-TCA385RU;11064
11065;Panasonic KX-WT115RU;11065
11073;Panasonic KX-NS0154CE ;11073
11075;Panasonic KX-TDA0155CE;11075
11077;Panasonic KX-TDA0158CE ;11077
11079;Panasonic KX-UDS124CE;11079
11087;Snom M700;11087
11088;Snom M300;11088
11093;Snom M9r;11093
11095;Snom M9R Expansion set;11095
11097;Snom M25;11097
11098;Snom M65;11098
11099;Snom M85;11099
11101;Snom C50 c M9r;11101
11102;Snom M325;11102
11238;Gigaset SL750H;11238
12096;Gigaset N510 IP PRO DECT ;12096
12098;Gigaset R650H PRO ;12098
12866;Yealink W60B;12866
12867;Yealink W60P;12867
13180;Grandstream DP760;13180
13871;Snom M15 SC;13871
13874;Snom M215 SC;13874
14317;Grandstream DP722;14317
14319;Grandstream DP730;14319
14406;Yealink W53P;14406
14407;Yealink W53H;14407
14704;Gigaset S650H PRO;14704
14890;Snom C50;14890
14968;Snom M900;14968
16010;Yealink W59R;yealink-w59r
16011;Yealink W80B new;yealink-w80b-new
16015;Yealink W80DM;yealink-w80dm
3858;Yealink VP530;3858
4034;Fanvil D900;4034
4037;Fanvil D800;4037
4046;Grandstream GXV-3175 v2;4046
4100;Grandstream GXV-3140 v2;4100
4321;Panasonic KX-UT670RU;4321
4665;Grandstream GXV3240;4665
6910;LG-ERICSSON LIP-8050V;6910
6911;LG-Ericsson LIP-9070;6911
7048;Fanvil C600;7048
8429;Grandstream GXV-3275;8429
9286;Yealink SIP VP-T49G;9286
13914;Gigaset PRO Maxwell 10S;13914
14401;Yealink VP59;14401
14846;Grandstream GXV3370;14846
14911;Grandstream GXV3350;14911
14941;LG-Ericsson LIP-9071;14941
15994;Yealink SIP-T58A с камерой;yealink-sip-t58a-s-kameroy
4273;Panasonic KX-NT700;4273
4539;Snom Meeting Point;4539
7366;Yealink CP860;7366
8336;Mobigater ED conf 01;8336
9487;Grandstream GAC2500;9487
10072;Avaya B189;10072
10073;Avaya B179;10073
10075;Avaya B159;10075
10107;Avaya B169;10107
12464;Yealink CP960;12464
12869;Yealink CP920;12869
13870;Snom C520;13870
14432;Yealink CP930W;14432
15626;Yealink CP930W-Base;yealink-cp930w-base
16009;Yealink CP960 SfB;yealink-cp960-sfb
4147;Escene AD200;4147
4148;Escene AD300;4148
6767;LG-Ericsson LIK-PSU;6767
6812;LG-ERICSSON CM-PSUD.STG;6812
6813;LG-ERICSSON CM-PSUA.STG;6813
6814;LG-ERICSSON CM-1URMC.STG;6814
6918;LG-ERICSSON SL-A14ER6;6918
6919;LG-ERICSSON LIP-ADPT;6919
8102;Gigaset N720 PSU;8102
12873;Yealink YLPOE30;12873
12877;Yealink PSU 5VDC,2A ;12877
12878;Yealink PSU 5VDC,1.2A ;12878
12879;Yealink PSU 5VDC, 600mA;12879
13878;Snom 10W PSU-A6 EU;13878
13888;Snom Battery for M65/M85/C50;13888
13890;Snom PSU M-SC-base;13890
13892;Snom PSU M-SC-HS;13892
13893;Snom A5;13893
13899;Snom PSU for Meeting Point;13899
4292;Milesight MS-C3372-VP;4292
4293;Milesight MS-C2681-P;4293
4294;Milesight MS-C3681-P;4294
4295;Milesight MS-C3682-P;4295
4296;Milesight MS-C2682-P;4296
4382;Panasonic WV-NW502SE;4382
4383;Panasonic WV-SF132E;4383
4384;Panasonic WV-SF135E;4384
4385;Panasonic WV-SF138;4385
4386;Panasonic WV-SF332E;4386
4387;Panasonic WV-SF335E;4387
4388;Panasonic WV-SF336E;4388
4389;Panasonic WV-SF342E;4389
4390;Panasonic WV-SF346E;4390
4391;Panasonic WV-SF438E;4391
4392;Panasonic WV-SF448E;4392
4393;Panasonic WV-SF538E;4393
4394;Panasonic WV-SF539E;4394
4395;Panasonic WV-SFN631L;4395
4398;Panasonic WV-SFN611L;4398
4400;Panasonic WV-SF548E;4400
4401;Panasonic WV-SF549E;4401
4402;Panasonic WV-SFR631L;4402
4403;Panasonic WV-SFR611L;4403
4404;Panasonic WV-SW152E;4404
4405;Panasonic WV-SW155E;4405
4406;Panasonic WV-SW158;4406
4407;Panasonic WV-SW115;4407
4408;Panasonic WV-SW352E;4408
4409;Panasonic WV-SW355E;4409
4410;Panasonic WV-SW458E;4410
4411;Panasonic WV-SW458ME;4411
4412;Panasonic WV-SW558E;4412
4413;Panasonic WV-SW559E;4413
4414;Panasonic WV-SFV631L;4414
4415;Panasonic WV-SFV611L;4415
4429;Panasonic WV-SC384E;4429
4430;Panasonic WV-SC385E;4430
4431;Panasonic WV-SC386E;4431
4432;Panasonic WV-SC588;4432
4433;Panasonic WV-SW395E;4433
4435;Panasonic WV-SW395AE;4435
4436;Panasonic WV-SW396E;4436
4437;Panasonic WV-SW396AE;4437
4438;Panasonic WV-SW598;4438
7376;Milesight MS-C2181-P;7376
7378;Milesight MS-C2182-P;7378
7842;Milesight MS-C3581-P;7842
7843;Milesight MS-C3582-P;7843
7844;Milesight MS-C3586-P;7844
7846;Milesight MS-C3587-P;7846
7848;Milesight MS-C3689-P;7848
7849;Milesight MS-C3688-P;7849
8773;Satvision SVI-D412;8773
8774;Satvision SVI-D422;8774
8775;Satvision SVI-D322V;8775
8776;Satvision SNI-D311M;8776
9220;Grandstream GXV-3610_HD;9220
9221;Grandstream GXV-3610_FHD;9221
9222;Grandstream GXV-3611IR_HD;9222
9223;Grandstream GXV-3611_HD;9223
9224;Grandstream GXV-3662_HD;9224
9225;Grandstream GXV-3662_FHD;9225
12083;Milesight MS-C2172-FPNA;12083
12086;Milesight MS-C3272-FPNA;12086
12088;Milesight MS-C3372-FPNA;12088
12090;Milesight MS-C3576-FPNA;12090
12091;Milesight MS-C2173;12091
12099;Milesight MS-C2973-PB;12099
14872;Milesight MS-C2173-P;14872
4289;Milesight MS-C3366-VP;4289
4291;Milesight MS-C2662-FP;4291
4297;Milesight MS-C2663-P;4297
4298;Milesight MS-C3367-P;4298
4357;Panasonic WV-SP102E;4357
4360;Panasonic WV-SP105E;4360
4361;Panasonic WV-NP502E;4361
4362;Panasonic WV-SP302E;4362
4363;Panasonic WV-SP305E;4363
4377;Panasonic WV-SP306E;4377
4378;Panasonic WV-SP508E;4378
4379;Panasonic WV-SP509E;4379
4380;Panasonic WV-SW316E;4380
4381;Panasonic WV-SW316LE;4381
7369;Milesight MS-C2162-EP;7369
7372;Milesight MS-C2162-FP;7372
7373;Milesight MS-C2162-VP;7373
7374;Milesight MS-C2163-PN;7374
7382;Milesight MS-C3263-PN;7382
7492;Milesight MS-C3363-PN;7492
7835;Milesight MS-C3363-FPN;7835
7836;Milesight MS-C3366-FP;7836
7840;Milesight MS-C3567-PN;7840
7841;Milesight MS-C3567-FPN;7841
8764;Satvision SVI-S112;8764
8765;Satvision SVI-S122;8765
8770;Satvision SVI-S322V;8770
8771;Satvision SNI-S412VW;8771
8772;Satvision SNI-B212;8772
9226;Grandstream GXV-3651_FHD;9226
9227;Grandstream GXV-3672 HD 36;9227
9228;Grandstream GXV-3672_FHD_36 v2 (белая);9228
9230;Grandstream GXV-3674VF_FHD;9230
9231;Grandstream GXV-3674VF_HD;9231
11124;Grandstream GXV3672 HD v2;11124
11126;Grandstream GXV3672 FHD v2;11126
12092;Milesight MS-C3262-FPNA;12092
12093;Milesight MS-C3362-FPNA;12093
12094;Milesight MS-C2162-FPN;12094
12095;Milesight MS-C2163-FPN;12095
12097;Milesight MS-C2963-FPB;12097
12100;Milesight MS-C3263-FPNA;12100
12101;Milesight MS-C3363-FPNA;12101
12102;Milesight MS-C2962-FPB;12102
12113;Grandstream GXV3601HD;12113
12716;Panasonic KX-NTV150NE;12716
12718;Panasonic KX-NTV160NE;12718
14870;Milesight Mini MS-C2163-PNA;14870
14871;Milesight MS-C2963-PB;14871
3968;Yealink BT40;3968
7739;DBL SMB128;7739
7740;DBL SMB32;7740
8297;Дополнительная трубка к IP телефону Atcom AT-610;8297
12876;Yealink CPN10;12876
13866;Snom A230;13866
13881;Snom Handset Complete;13881
13883;Snom Handsetwire;13883
13897;Snom PA1;13897
13898;Snom PA1 Accessory;13898
13912;Fanvil IW30;13912
13944;Snom ACUSB;13944
13945;Snom ACPJ;13945
13946;Snom ACPJ25;13946
13947;Snom EHS Wireless Headset Adapter;13947
13948;Snom 7xx Adapter cable EHS;13948
14275;Htek EHS30;14275
14694;Snom A210;14694
4546;Snom Microphones;4546
7367;Yealink CPE80;7367
11211;Panasonic KX-VCA001X;11211
11212;Panasonic KX-VCA002X;11212
12870;Yealink CPW90;12870
12872;Yealink CPE90;12872
13867;Snom C52-SP;13867
13868;Snom Conference Bundle: C52-SP + A230;13868
13885;Snom Conference C520 Microphone;13885
4420;Panasonic WV-ST162E;4420
4424;Panasonic WV-SW172E;4424
4425;Panasonic WV-SW175E;4425
4426;Panasonic WV-SW174WE;4426
4427;Panasonic BL-VT164E;4427
4563;Panasonic BL-VT164WE;4563
4706;AudioCodes MP112/2S/SIP;4706
4707;AudioCodes MP114/4S/SIP;4707
4708;AudioCodes MP114/2S/2O/SIP;4708
4709;AudioCodes MP114/4O/SIP;4709
4710;AudioCodes MP118/8S/SIP;4710
4711;AudioCodes MP118/4S/4O/SIP;4711
4712;AudioCodes MP118/8O/SIP;4712
4713;AudioCodes MP124/16S/AC/SIP;4713
4714;AudioCodes MP124/24S/AC/SIP;4714
4721;AudioCodes M600/1Span;4721
4722;AudioCodes M600/2Span;4722
4723;AudioCodes M600/1Span/FS;4723
4724;AudioCodes M600/1Span/FB;4724
4725;AudioCodes M1K-D1;4725
4726;AudioCodes M1K-D2;4726
4727;AudioCodes M1K-D3;4727
4728;AudioCodes M2K-D1;4728
4729;AudioCodes M2K-D2;4729
4730;AudioCodes M2K-D3;4730
4731;AudioCodes M2K-D4;4731
4732;AudioCodes M2K-D5;4732
4752;Digium G200F;4752
4765;D-Link DVG-2024S;4765
4766;D-Link DVG-2032S/16CO/C1A;4766
4767;D-Link DVG-3016S;4767
4768;D-Link DVG-3032S;4768
4769;D-Link DVG-5004S;4769
4770;D-Link DVG-5008S;4770
4771;Digium;4771
4772;Digium G100F;4772
4773;Digium G400F;4773
4774;Digium G800F;4774
4781;D-Link DVG-5112S;4781
4782;D-Link DVG-6004S;4782
4783;D-Link DVG-6008S;4783
4784;D-Link DVG-7022S;4784
4785;D-Link DVG-7044S;4785
4786;D-Link DVG-7062S;4786
4787;D-Link DVG-7111S;4787
4788;Yeastar NeoGate TE100;4788
4789;Yeastar NeoGate TB400;4789
4790;Yeastar NeoGate TG200;4790
4792;Yeastar NeoGate TG400;4792
4793;Yeastar NeoGate TG800;4793
4794;Yeastar NeoGate TG100;4794
5010;АГАТ GT-3420;5010
5011;АГАТ GT-3410;5011
5143;Hanlong Unicorn 6004;5143
5156;Hanlong Unicorn 6008;5156
6058;Yeastar NeoGate TE200 ;6058
6167;Hanlong Unicorn 6080;6167
7387;Yeastar NeoGate TA410;7387
7388;Yeastar NeoGate TA810;7388
7389;Yeastar NeoGate TA400;7389
7391;Yeastar NeoGate TA3200;7391
7392;Yeastar NeoGate TA2400;7392
7399;Yeastar NeoGate TA1600;7399
7400;Yeastar NeoGate TA800;7400
7401;Yeastar NeoGate TG1600;7401
7453;Mocet IG7200;7453
7493;Hanlong Unicorn 6040;7493
7514;OpenVox VS-GW1200-4G;7514
7515;OpenVox VS-GW1202-4G;7515
7519;OpenVox WGW1002G;7519
7527;OpenVox VS-GW1200-8S;7527
7729;DBL GoIP 1;7729
7731;DBL GoIP 16;7731
7732;DBL GoIP 32;7732
7733;DBL GoIP 4;7733
7734;DBL GoIP 8;7734
7735;DBL GS1;7735
7741;DBL RoIP 302;7741
7743;DBL RoIP 302M;7743
7744;DBL RoIP 102;7744
8076;Grandstream GXW-4104;8076
8077;Grandstream GXW-4108;8077
8078;Grandstream GXW-4004;8078
8079;Grandstream GXW-4008;8079
8080;Grandstream GXW-4216;8080
8081;Grandstream GXW-4224;8081
8082;Grandstream GXW-4232;8082
8083;Grandstream GXW-4248;8083
8537;OpenVox DGW-1001;8537
8538;OpenVox DGW-1001R;8538
8539;OpenVox DGW-1002R;8539
8540;OpenVox DGW-1004R;8540
8541;OpenVox DGW-1004;8541
8542;OpenVox DGW-1002;8542
9145;Yeastar TA100;9145
9156;Yeastar TA200;9156
10498;Аргут RoIP-01;10498
11007;Yeastar NeoGate TG800W;11007
11009;Yeastar NeoGate TG400W;11009
11010;Yeastar NeoGate TG200W;11010
11011;Yeastar NeoGate TG100W;11011
11118;Grandstream HT-502;11118
11119;Grandstream HT-503;11119
11120;Grandstream HT-701;11120
